4869
24616
1214178
252600
274666
579442
363046
8662
2512
3783
2445
1073642
350295
305606
245580
567595
42946
6682
3962
5242
12417
817590
244695
264130
374869
519990
62750
2921
5410
6337
20192
1078324
473449
389366
622602
195859
8275
4250
6496
5409
817828
304887
304637
499764
686924
35631
10853
18408
6201
9548
1290020
553818
425132
821915
735863
8428
2348
4835
6682
776458
513885
350804
395238
527189
16293
2288
2197
3464
8258
5102942
285454
278626
338648
711800
9217
1584
1742
3906
23147
941916
197753
270843
524481
173517
5444
3265
6908
5025
818751
553578
204627
277167
507083
10353
4651
2796
1834
14066
729628
177245
250605
578534
343577
11034
4974
2748
1532
339747
300079
183118
329845
571074
47489
15494
5491
3602
2639
710217
346343
367271
322223
355223
8141
2281
2092
3644
17201
973607
199412
257204
494319
155430
2740
2540
4825
4154
797722
556342
374255
452076
1037776
21381
4427
4483
6335
10599
546973
286753
216379
263396
142123
4695
809
2229
1634
385708
368355
194671
307073
585983
11272
1859
1201
1513
2105
722839
203995
182958
418840
459611
18374
1849
3298
4423
13242
956186
426936
439949
850349
467579
10695
2177
5567
46709
619266
178096
182397
217992
360321
6807
1628
2060
2997
8554
979336
213477
302031
441705
319713
14637
2029
