timestamp,open,high,low,close,volume
2025-06-30 19:55:00,219.7000,219.7800,219.4001,219.4500,19237
2025-06-30 19:50:00,219.5100,219.7400,219.4200,219.6989,4530
2025-06-30 19:45:00,219.5000,219.5500,219.4000,219.4850,2106
2025-06-30 19:40:00,219.5500,219.5500,219.4000,219.5500,1665
2025-06-30 19:35:00,219.5100,219.5500,219.4300,219.4300,1057
2025-06-30 19:30:00,219.5500,219.5500,219.4000,219.4900,1210
2025-06-30 19:25:00,219.4400,219.5500,219.4000,219.4000,2663
2025-06-30 19:20:00,219.4450,219.5000,219.4000,219.4500,1035
2025-06-30 19:15:00,219.4400,219.5000,219.3700,219.4450,1308
2025-06-30 19:10:00,219.4500,219.5000,219.3600,219.4350,4311
2025-06-30 19:05:00,219.4012,219.5000,219.3900,219.4100,5353
2025-06-30 19:00:00,219.4200,219.5000,219.4000,219.4500,2130
2025-06-30 18:55:00,219.4700,219.5000,219.3900,219.5000,2821
2025-06-30 18:50:00,219.6500,219.6500,219.4037,219.4400,2609
2025-06-30 18:45:00,219.5100,219.6600,219.5000,219.5900,2042
2025-06-30 18:40:00,219.6000,219.7000,219.4900,219.5800,4256
2025-06-30 18:35:00,219.6850,219.7000,219.5000,219.5400,8648
2025-06-30 18:30:00,219.6500,219.7300,219.6400,219.6900,3431
2025-06-30 18:25:00,219.7000,219.7800,219.6000,219.6650,6942
2025-06-30 18:20:00,219.5800,219.7800,219.5500,219.7150,5939
2025-06-30 18:15:00,219.7050,219.7500,219.5300,219.5800,5091
2025-06-30 18:10:00,219.7100,219.8000,219.6000,219.7000,3282
2025-06-30 18:05:00,219.5900,219.8000,219.5400,219.6550,3220
2025-06-30 18:00:00,219.7600,219.8000,214.5700,219.6500,4035
2025-06-30 17:55:00,219.7600,219.8000,219.6100,219.8000,906
2025-06-30 17:50:00,219.7900,219.8000,219.6000,219.7200,2042
2025-06-30 17:45:00,219.8000,219.8000,219.7300,219.7900,9221
2025-06-30 17:40:00,219.8500,219.8500,219.7700,219.7800,929
2025-06-30 17:35:00,219.6900,219.8500,219.6800,219.8000,9177
2025-06-30 17:30:00,219.6900,219.7500,219.6300,219.7000,3505
2025-06-30 17:25:00,219.6800,219.7500,219.6000,219.7500,2759
2025-06-30 17:20:00,219.7000,219.7000,208.4845,219.6800,1569
2025-06-30 17:15:00,219.6500,219.7000,219.6000,219.6800,2952
2025-06-30 17:10:00,219.5700,219.6500,206.5471,219.6500,4646
2025-06-30 17:05:00,219.6500,219.7000,204.5072,219.5700,4556
2025-06-30 17:00:00,219.7500,219.7600,215.5424,219.6800,7861
2025-06-30 16:55:00,219.6400,219.7500,205.0550,219.6900,7325
2025-06-30 16:50:00,219.5350,223.3720,204.5072,219.6500,11500
2025-06-30 16:45:00,219.5500,219.6500,212.5388,219.5500,32487
2025-06-30 16:40:00,219.5300,219.5800,219.4610,219.5500,8053
2025-06-30 16:35:00,219.6700,219.7200,219.3900,219.5300,9752
2025-06-30 16:30:00,219.1300,219.7000,219.1200,219.6700,31365
2025-06-30 16:25:00,219.1500,219.1500,219.0910,219.1250,5798
2025-06-30 16:20:00,219.1600,219.3900,219.0600,219.1500,172494
2025-06-30 16:15:00,219.1500,219.3900,219.0200,219.1000,35424
2025-06-30 16:10:00,219.2250,219.9800,219.0400,219.1300,34631
2025-06-30 16:05:00,219.3793,219.3900,219.1600,219.2400,1806012
2025-06-30 16:00:00,219.4000,219.9700,219.1000,219.3800,21780607
2025-06-30 15:55:00,219.7400,219.8900,219.3200,219.4000,2267314
2025-06-30 15:50:00,219.8700,219.8740,219.2100,219.7508,1447282
2025-06-30 15:45:00,219.7500,219.9300,219.5600,219.8700,643799
2025-06-30 15:40:00,219.5500,219.8800,219.5100,219.7600,408667
2025-06-30 15:35:00,219.6650,219.7100,219.4700,219.5548,389976
2025-06-30 15:30:00,219.8100,219.8400,219.5450,219.6650,380053
2025-06-30 15:25:00,219.8400,219.9500,219.7900,219.8100,465487
2025-06-30 15:20:00,219.7000,219.8700,219.6000,219.8500,418834
2025-06-30 15:15:00,219.5900,219.7300,219.5300,219.7100,267630
2025-06-30 15:10:00,219.7950,219.8400,219.5400,219.5900,313484
2025-06-30 15:05:00,219.8600,219.8600,219.6700,219.7995,232153
2025-06-30 15:00:00,219.7700,219.9500,219.7542,219.8700,273281
2025-06-30 14:55:00,219.6000,219.8600,219.5800,219.7600,365338
2025-06-30 14:50:00,219.4552,219.7000,219.4100,219.6000,264719
2025-06-30 14:45:00,219.5100,219.5900,219.3300,219.4800,241716
2025-06-30 14:40:00,219.3000,219.6800,219.2100,219.5000,317800
2025-06-30 14:35:00,219.3200,219.4100,219.2500,219.3000,311778
2025-06-30 14:30:00,219.5750,219.6000,219.1900,219.3092,421909
