18158
120576
1600709
313690
242518
525851
391749
8458
2318
3550
2448
485001
283388
241235
290433
878099
89963
3902
1643
5044
2079
688008
203232
219781
334408
346108
30712
3394
2679
2556
7228
798928
349301
242649
423598
137604
11703
5430
8296
60744
809402
342286
243493
398246
505211
21792
6427
4807
12494
70046
1073777
273753
377152
811026
777079
37291
9118
15221
128908
621725
491343
433977
725771
629957
20552
3781
2415
7487
3890
995433
304297
332469
475845
506811
16052
5903
3001
12395
14337
859895
388946
423326
479906
253149
4858
2625
4254
66753
981973
643667
410735
339712
433715
12597
3421
7640
6120
17960
705721
415144
332231
562136
286605
6425
1301
2866
2610
391733
445150
354105
512735
788676
34884
8116
5939
3579
6398
1073354
390612
408886
460279
430893
19729
4883
9997
8350
27166
1407835
633808
730443
659980
268594
11679
9377
14492
15290
2072865
1378845
1340138
709605
891730
44994
19610
11349
12259
29197
1679477
596466
693694
877434
777110
40112
7031
13354
8867
941717
892967
726833
811167
2295157
126291
39828
19971
17686
98228
1777679
718138
787675
1510602
1516834
153879
48555
7229
10488
17377
1619842
487089
739772
1702940
524411
26591
11222
20118
57872
725111
357194
686023
588649
406577
15107
3012
1438
2568
38518
919145
263463
343213
457570
279022
14309
4023
