2700
8605
1876458
308040
261745
409026
274964
11534
1778
4627
5459
607145
531959
183480
227844
652197
32061
12139
3310
3431
9317
499874
312556
348353
406070
479370
13560
4871
4683
4765
117765
929714
363755
499536
1018804
178233
8363
3933
7084
3775
948149
278149
262882
334182
532568
12466
3683
3305
7944
16387
1113772
515901
523141
544799
286872
6173
1153
2836
4507
521906
317119
181378
212477
469813
15478
4141
1757
2136
3202
643508
210783
253344
250342
254556
6133
1209
2715
2979
45376
1040546
265760
363066
534363
138175
3156
1570
2932
2683
570040
169768
141481
230809
374605
9138
1731
1905
2510
10342
939174
178342
224349
297486
197886
11133
867
3244
3560
588828
376532
158369
198601
457926
33400
2224
1250
1473
2041
457775
144386
216640
255134
232342
11410
1194
1357
2300
3293
783144
170846
233843
547642
207165
5533
2664
4277
4826
1009650
385786
413928
784585
1389332
88485
23783
17674
36009
337350
1330379
382622
364114
425074
301383
14934
3760
5072
4452
399089
401392
235720
310297
704174
31549
3709
2393
7405
17631
659881
183129
179698
313572
277059
12698
5671
2997
5247
10573
645436
180902
287497
615449
268256
8483
5163
