timestamp,open,high,low,close,volume
2025-08-29 19:55:00,228.7000,228.7888,228.6000,228.7888,1422
2025-08-29 19:50:00,228.7450,228.8400,228.6000,228.7900,899
2025-08-29 19:45:00,228.7600,228.8000,228.6900,228.7450,1637
2025-08-29 19:40:00,228.7800,228.8000,228.6900,228.7450,714
2025-08-29 19:35:00,228.7800,228.8000,228.7450,228.7600,544
2025-08-29 19:30:00,228.7600,228.8400,228.6900,228.7450,750
2025-08-29 19:25:00,228.7400,228.8400,228.6900,228.7500,553
2025-08-29 19:20:00,228.6950,228.7900,228.6100,228.7900,819
2025-08-29 19:15:00,228.7500,228.8000,228.6100,228.7800,585
2025-08-29 19:10:00,228.7250,228.8400,228.6000,228.7050,654
2025-08-29 19:05:00,228.7900,228.8500,228.7250,228.8000,405
2025-08-29 19:00:00,228.6800,228.8000,228.6600,228.6900,2951
2025-08-29 18:55:00,228.7000,228.7300,228.6000,228.7000,855
2025-08-29 18:50:00,228.7292,228.7300,228.7000,228.7150,356
2025-08-29 18:45:00,228.7300,228.7500,228.7000,228.7150,510
2025-08-29 18:40:00,228.7300,228.7800,228.7000,228.7250,587
2025-08-29 18:35:00,228.7400,228.7800,228.7000,228.7400,149
2025-08-29 18:30:00,228.6500,228.7900,228.6500,228.7400,1811
2025-08-29 18:25:00,228.6250,228.7000,228.6000,228.6000,525
2025-08-29 18:20:00,228.7700,228.7700,228.5500,228.6250,1321
2025-08-29 18:15:00,228.7200,228.7700,228.7000,228.7000,3319
2025-08-29 18:10:00,228.8000,228.8000,228.7100,228.7350,480
2025-08-29 18:05:00,228.7800,228.8000,228.7500,228.7700,499
2025-08-29 18:00:00,228.7300,228.8600,228.7300,228.7750,4664
2025-08-29 17:55:00,228.9000,228.9000,228.7300,228.7300,1623
2025-08-29 17:50:00,228.8855,228.8920,228.7100,228.8920,1303
2025-08-29 17:45:00,228.8700,228.9200,228.7100,228.8050,2064
2025-08-29 17:40:00,228.7000,228.9000,228.6000,228.8946,2007
2025-08-29 17:35:00,228.7900,228.8000,228.5500,228.6000,1529
2025-08-29 17:30:00,228.7100,228.8000,228.5500,228.6700,3955
2025-08-29 17:25:00,228.7200,228.8000,213.1340,228.8000,1842
2025-08-29 17:20:00,228.7500,228.8100,228.7200,228.7550,1106
2025-08-29 17:15:00,228.7800,229.0000,228.7100,228.7650,7952
2025-08-29 17:10:00,228.7300,228.8100,212.5633,228.8100,8514
2025-08-29 17:05:00,228.8100,228.8200,227.4800,228.8000,2325
2025-08-29 17:00:00,228.8100,242.3694,228.7014,228.7500,2469
2025-08-29 16:55:00,228.9400,229.0000,223.3720,228.8000,12968
2025-08-29 16:50:00,228.9000,229.0000,228.8200,228.9050,20185
2025-08-29 16:45:00,228.8900,228.9857,228.8200,228.9500,936
2025-08-29 16:40:00,228.9899,228.9900,228.8100,228.8900,7469
2025-08-29 16:35:00,228.9900,229.0000,228.8000,228.8100,25526
2025-08-29 16:30:00,228.7800,229.0300,228.7450,228.9050,20895
2025-08-29 16:25:00,228.8000,229.0000,228.7100,228.7450,7929
2025-08-29 16:20:00,229.0000,229.0000,228.7100,228.7100,118832
2025-08-29 16:15:00,228.8700,229.0000,228.7300,228.7300,4780
2025-08-29 16:10:00,229.0000,229.0000,228.8000,228.9400,69361
2025-08-29 16:05:00,228.9500,229.0100,214.4300,228.9000,13493
2025-08-29 16:00:00,229.2000,229.2000,228.5300,229.0000,12120350
