timestamp,open,high,low,close,volume
2024-12-31 19:55:00,219.6796,219.7900,219.5000,219.7400,3075
2024-12-31 19:50:00,219.6700,219.6800,219.6500,219.6501,3002
2024-12-31 19:45:00,219.5000,219.7800,219.5000,219.6800,7308
2024-12-31 19:40:00,219.5400,219.5900,219.3900,219.5900,1495
2024-12-31 19:35:00,219.5000,219.5800,219.4200,219.5000,80
2024-12-31 19:30:00,219.4200,219.5800,219.4100,219.4950,845
2024-12-31 19:25:00,219.4500,219.5900,219.4100,219.5000,1075
2024-12-31 19:20:00,219.4800,219.4900,219.4100,219.4500,1075
2024-12-31 19:15:00,219.5900,219.5900,219.4646,219.4800,411
2024-12-31 19:10:00,219.4900,219.5400,219.4500,219.5400,322
2024-12-31 19:05:00,219.5100,219.5100,219.4400,219.4750,148
2024-12-31 19:00:00,219.4650,219.5100,219.4400,219.4750,126
2024-12-31 18:55:00,219.4920,219.5300,219.4200,219.4200,272
2024-12-31 18:50:00,219.5300,219.5300,219.4100,219.5300,922
2024-12-31 18:45:00,219.5250,219.5500,219.4200,219.4405,1671
2024-12-31 18:40:00,219.5600,219.5600,219.5200,219.5300,1127
2024-12-31 18:35:00,219.5600,219.6000,219.5200,219.5500,1353
2024-12-31 18:30:00,219.5800,219.6000,219.5600,219.5600,1054
2024-12-31 18:25:00,219.5800,219.6000,219.5600,219.5800,252
2024-12-31 18:20:00,219.5981,219.6000,219.5600,219.5800,299
2024-12-31 18:15:00,219.6000,219.6000,219.5600,219.5800,371
2024-12-31 18:10:00,219.5600,219.6000,219.5600,219.5800,736
2024-12-31 18:05:00,219.5900,219.6000,219.5300,219.5650,396
2024-12-31 18:00:00,219.6000,219.6000,219.5400,219.5550,354
2024-12-31 17:55:00,219.5700,219.6000,219.5500,219.5700,813
2024-12-31 17:50:00,219.6481,219.7300,219.3900,219.6300,35586
2024-12-31 17:45:00,219.6500,219.6500,219.6000,219.6250,883
2024-12-31 17:40:00,219.6750,219.7000,219.6100,219.6300,1780
2024-12-31 17:35:00,219.7100,219.7100,219.6500,219.7000,416
2024-12-31 17:30:00,219.7300,219.7800,219.6750,219.7300,5220
2024-12-31 17:25:00,219.7800,219.7800,219.6800,219.7600,2051
2024-12-31 17:20:00,219.7000,219.7800,219.6800,219.7300,1227
2024-12-31 17:15:00,219.7800,219.7800,219.6800,219.7500,1224
2024-12-31 17:10:00,219.6800,219.7800,219.6300,219.7799,3467
2024-12-31 17:05:00,219.7200,219.8000,219.3900,219.6550,68704
2024-12-31 17:00:00,219.5292,219.7000,219.4500,219.6800,7467
2024-12-31 16:55:00,219.5600,219.6400,219.4500,219.5300,1436
2024-12-31 16:50:00,219.4400,219.6400,206.5804,219.5200,3545
2024-12-31 16:45:00,219.5800,219.6500,219.4100,219.4100,6853
2024-12-31 16:40:00,219.5733,219.6700,205.1860,219.5750,6452
2024-12-31 16:35:00,219.6800,219.6800,219.5300,219.6100,4218
2024-12-31 16:30:00,219.6200,219.7000,219.5600,219.6800,4323
2024-12-31 16:25:00,219.6001,219.6900,219.5300,219.6570,2623
2024-12-31 16:20:00,219.7000,219.7000,219.5300,219.6300,2031
2024-12-31 16:15:00,219.6300,219.7000,219.3900,219.6300,643148
2024-12-31 16:10:00,219.5000,222.4700,219.3900,219.6400,12043
2024-12-31 16:05:00,219.6400,219.8500,219.3900,219.7000,114476
2024-12-31 16:00:00,219.3900,219.9393,219.2500,219.6500,10754086
2024-12-31 15:55:00,219.5800,219.6300,218.9400,219.3900,2568939
2024-12-31 15:50:00,221.0000,221.0000,219.5800,219.5800,830770
2024-12-31 15:45:00,220.8200,221.0561,220.6000,220.9700,212660
2024-12-31 15:40:00,220.8350,220.9900,220.6700,220.8200,189172
2024-12-31 15:35:00,221.0200,221.3400,220.8000,220.8300,196101
