timestamp,open,high,low,close,volume
2025-10-20 19:55:00,216.6700,216.7200,216.6500,216.6700,4581
2025-10-20 19:50:00,216.6600,216.7000,216.6000,216.6603,2921
2025-10-20 19:45:00,216.6500,216.7299,216.6200,216.7000,3763
2025-10-20 19:40:00,216.7300,216.7500,216.6200,216.6750,4427
2025-10-20 19:35:00,216.7000,216.7500,216.6212,216.7400,9353
2025-10-20 19:30:00,216.6100,216.7000,216.6000,216.6900,13888
2025-10-20 19:25:00,216.6000,216.6400,216.5200,216.6200,3435
2025-10-20 19:20:00,216.5300,216.6400,216.4100,216.6000,1226
2025-10-20 19:15:00,216.6400,216.6400,216.4100,216.5000,4629
2025-10-20 19:10:00,216.5400,216.6400,204.5072,216.6100,2898
2025-10-20 19:05:00,216.6000,216.6000,216.5000,216.6000,1093
2025-10-20 19:00:00,216.4800,216.6000,216.4500,216.6000,6451
2025-10-20 18:55:00,216.5250,216.5500,216.4500,216.4800,4311
2025-10-20 18:50:00,216.5990,216.6300,202.3361,216.5500,2794
2025-10-20 18:45:00,216.5400,216.6400,203.6449,216.5990,3206
2025-10-20 18:40:00,216.4650,216.6400,216.4000,216.6400,1692
2025-10-20 18:35:00,216.5200,216.5400,216.4350,216.5000,2448
2025-10-20 18:30:00,216.5400,216.5500,216.5000,216.5200,2816
2025-10-20 18:25:00,216.4800,216.5500,216.4800,216.5300,3443
2025-10-20 18:20:00,216.4500,216.5000,216.4500,216.5000,2056
2025-10-20 18:15:00,216.3850,216.5000,216.3850,216.4500,3787
2025-10-20 18:10:00,216.4200,216.4200,216.3800,216.4200,3517
2025-10-20 18:05:00,216.4200,216.4800,212.5388,216.4000,761556
2025-10-20 18:00:00,216.4189,216.4200,208.1342,216.4100,5715
2025-10-20 17:55:00,216.5000,216.5000,216.3500,216.4200,7595
2025-10-20 17:50:00,216.5000,216.5500,216.4200,216.4800,1447
2025-10-20 17:45:00,216.4025,216.5000,216.4000,216.5000,2782
2025-10-20 17:40:00,216.5100,222.1348,216.4000,216.5000,6357
2025-10-20 17:35:00,216.5000,216.5100,216.4000,216.5084,10749
2025-10-20 17:30:00,216.4700,216.5000,184.8700,216.4700,3663
2025-10-20 17:25:00,216.4000,216.4700,216.4000,216.4700,4062
2025-10-20 17:20:00,216.4700,216.4800,201.8477,216.4500,1865577
2025-10-20 17:15:00,216.4900,216.4975,201.8477,216.4700,3273
2025-10-20 17:10:00,216.5200,216.5500,216.4000,216.5000,2397
2025-10-20 17:05:00,216.5700,216.6400,203.6624,216.5200,4862
2025-10-20 17:00:00,216.4900,216.6400,201.3467,216.5750,5886
2025-10-20 16:55:00,216.3100,216.5000,205.0550,216.4988,4401
2025-10-20 16:50:00,216.3650,216.4200,216.2200,216.3500,4355
2025-10-20 16:45:00,216.4100,216.4800,203.6449,216.4200,4152
2025-10-20 16:40:00,216.4200,216.4200,216.2500,216.3900,5503
2025-10-20 16:35:00,216.5800,216.6300,216.2500,216.3350,9360
2025-10-20 16:30:00,216.5350,216.6400,216.5000,216.5071,6896
2025-10-20 16:25:00,216.4950,216.5700,216.4700,216.5380,343058
2025-10-20 16:20:00,216.4600,216.5200,216.4600,216.5000,4226
2025-10-20 16:15:00,216.4900,216.5700,216.4200,216.5000,8120
2025-10-20 16:10:00,216.5200,216.6400,216.4800,216.5000,13164
2025-10-20 16:05:00,216.5296,216.5500,216.4800,216.5201,16996
2025-10-20 16:00:00,216.4700,216.6900,216.4500,216.5150,13509390
2025-10-20 15:55:00,216.5000,216.6500,216.4100,216.4700,1123979
2025-10-20 15:50:00,216.4800,216.6900,216.4250,216.5100,631360
2025-10-20 15:45:00,216.3150,216.4950,216.2750,216.4758,403876
2025-10-20 15:40:00,216.3599,216.4000,216.2300,216.3100,276547
2025-10-20 15:35:00,216.3090,216.5250,216.2600,216.3600,265730
2025-10-20 15:30:00,216.3600,216.4800,216.2800,216.3000,326015
2025-10-20 15:25:00,216.0600,216.4350,216.0600,216.3550,261563
2025-10-20 15:20:00,216.1000,216.1400,215.9700,216.0618,268087
2025-10-20 15:15:00,216.4150,216.4150,216.1000,216.1001,232723
2025-10-20 15:10:00,216.5300,216.5800,216.3400,216.4200,310822
2025-10-20 15:05:00,216.4400,216.6100,216.4100,216.5200,333333
2025-10-20 15:00:00,216.2100,216.4530,216.2100,216.4300,276758
2025-10-20 14:55:00,216.2101,216.3600,216.2000,216.2000,233390
2025-10-20 14:50:00,216.1800,216.2350,216.1100,216.2200,209627
2025-10-20 14:45:00,215.9700,216.2099,215.8600,216.1818,283320
2025-10-20 14:40:00,215.9100,215.9800,215.7400,215.9700,224714
2025-10-20 14:35:00,215.7900,215.9500,215.7800,215.9102,200238
2025-10-20 14:30:00,215.7200,215.8200,215.6600,215.7850,219508
2025-10-20 14:25:00,215.7900,215.8500,215.7000,215.7200,218739
2025-10-20 14:20:00,215.8968,215.9200,215.7700,215.8000,172523
2025-10-20 14:15:00,216.0600,216.0650,215.8100,215.8997,195814
2025-10-20 14:10:00,215.8500,216.1500,215.8000,216.0698,297395
2025-10-20 14:05:00,215.7800,215.8800,215.7000,215.8500,191980
2025-10-20 14:00:00,215.6600,215.8600,215.6500,215.7800,156198
2025-10-20 13:55:00,215.5900,215.7150,215.5800,215.6645,155605
2025-10-20 13:50:00,215.7000,215.7810,215.5500,215.6000,169575
2025-10-20 13:45:00,215.8300,215.8300,215.6700,215.7100,116214
2025-10-20 13:40:00,215.7465,215.8599,215.7300,215.8328,166371
2025-10-20 13:35:00,215.6600,215.9200,215.6383,215.7450,209291
2025-10-20 13:30:00,215.6811,215.8200,215.5300,215.6500,254144
2025-10-20 13:25:00,215.9000,215.9400,215.6500,215.6900,274769
2025-10-20 13:20:00,215.6800,216.0500,215.5100,215.9000,456886
2025-10-20 13:15:00,215.1900,215.7400,215.0703,215.6900,453856
2025-10-20 13:10:00,215.1700,215.2300,215.0800,215.1900,158525
2025-10-20 13:05:00,214.9400,215.2000,214.9200,215.1600,213384
2025-10-20 13:00:00,214.8300,214.9613,214.7700,214.9400,121097
2025-10-20 12:55:00,214.8600,214.9200,214.7200,214.8182,160534
2025-10-20 12:50:00,214.9100,214.9699,214.8301,214.8600,166596
2025-10-20 12:45:00,214.9000,214.9450,214.8000,214.9100,119076
2025-10-20 12:40:00,214.7720,214.9600,214.7300,214.8801,155392
2025-10-20 12:35:00,214.8200,214.8450,214.6750,214.7800,156414
2025-10-20 12:30:00,214.8700,214.9300,214.7600,214.8350,159870
2025-10-20 12:25:00,214.6800,215.0200,214.6700,214.8800,180675
2025-10-20 12:20:00,214.9366,214.9600,214.6800,214.6820,224406
2025-10-20 12:15:00,214.6600,214.9400,214.6382,214.9300,169512
2025-10-20 12:10:00,214.8500,214.8650,214.6200,214.6750,171627
2025-10-20 12:05:00,214.8050,215.0399,214.7700,214.8600,241303
2025-10-20 12:00:00,214.6100,214.8400,214.5200,214.8050,291456
2025-10-20 11:55:00,214.7122,214.8400,214.5000,214.6050,206937
2025-10-20 11:50:00,214.8550,214.9100,214.4900,214.7130,348042
2025-10-20 11:45:00,214.8833,214.9150,214.7000,214.8600,280540
2025-10-20 11:40:00,215.0900,215.1200,214.8200,214.8800,304723
2025-10-20 11:35:00,214.8200,215.1910,214.8200,215.1050,223516
2025-10-20 11:30:00,214.6550,214.8600,214.5100,214.8200,292857
2025-10-20 11:25:00,214.8850,214.9500,214.5600,214.6500,307874
2025-10-20 11:20:00,215.2500,215.3150,214.8300,214.8800,413638
2025-10-20 11:15:00,214.7400,215.2800,214.6700,215.2500,352977
2025-10-20 11:10:00,215.1800,215.2000,214.7400,214.7400,383597
2025-10-20 11:05:00,215.5500,215.5699,215.0411,215.1800,300603
2025-10-20 11:00:00,215.4900,215.5800,215.3250,215.5500,267228
2025-10-20 10:55:00,215.2901,215.5000,215.2100,215.4800,246245
2025-10-20 10:50:00,215.5300,215.5300,215.2705,215.3100,273080
2025-10-20 10:45:00,215.6100,215.6600,215.4100,215.5368,298128
2025-10-20 10:40:00,215.2700,215.6300,215.1973,215.6300,385896
2025-10-20 10:35:00,215.2836,215.3700,215.0700,215.2430,574195
2025-10-20 10:30:00,215.3400,215.5500,215.2501,215.2750,680757
2025-10-20 10:25:00,214.7400,215.3350,214.7300,215.3300,412524
2025-10-20 10:20:00,215.2300,215.2400,214.7200,214.7470,418177
2025-10-20 10:15:00,215.1400,215.2400,214.9600,215.2300,352188
2025-10-20 10:10:00,214.9500,215.1413,213.7300,215.1250,459765
2025-10-20 10:05:00,214.7000,215.3700,214.6900,214.9300,619783
2025-10-20 10:00:00,214.6700,214.8800,213.7999,214.7104,439558
2025-10-20 09:55:00,214.5950,214.8100,214.2300,214.6400,479559
2025-10-20 09:50:00,214.8600,214.8829,214.4501,214.5950,576392
2025-10-20 09:45:00,214.2150,215.0200,214.2000,214.7790,697054
2025-10-20 09:40:00,214.2700,214.6500,214.2009,214.2077,466018
2025-10-20 09:35:00,214.0249,214.7000,213.9700,214.2500,775201
2025-10-20 09:30:00,213.8800,214.5400,213.5900,214.0300,1764343
2025-10-20 09:25:00,213.6700,213.9500,213.6044,213.9206,20850
2025-10-20 09:20:00,213.6300,213.7500,213.5500,213.7421,22225
2025-10-20 09:15:00,213.7400,213.7400,213.6000,213.6500,30250
2025-10-20 09:10:00,213.7750,213.8000,213.7000,213.7400,15203
2025-10-20 09:05:00,214.0881,214.1000,213.7500,213.8000,42658
2025-10-20 09:00:00,213.7300,214.1000,213.6900,214.1000,38655
2025-10-20 08:55:00,213.6600,214.0000,213.6500,213.7300,21767
2025-10-20 08:50:00,213.5500,213.8000,213.5000,213.7000,16846
2025-10-20 08:45:00,213.5900,213.7200,213.4800,213.5300,13407
2025-10-20 08:40:00,213.7000,213.8500,213.3700,213.6400,21200
2025-10-20 08:35:00,213.4400,213.7200,213.4000,213.7000,18719
2025-10-20 08:30:00,213.3485,213.4500,213.3000,213.4499,11148
2025-10-20 08:25:00,213.3200,213.3700,213.2000,213.3250,8424
2025-10-20 08:20:00,213.2500,213.4300,213.1500,213.3581,15549
2025-10-20 08:15:00,213.1600,213.4400,213.1000,213.1700,14575
2025-10-20 08:10:00,213.1000,213.2000,213.0400,213.1650,50922
2025-10-20 08:05:00,213.1012,213.1500,213.1000,213.1400,5933
2025-10-20 08:00:00,213.4500,215.0000,211.6800,213.1500,277541
2025-10-20 07:55:00,213.1500,213.1600,213.0200,213.0600,3877
2025-10-20 07:50:00,213.0500,213.2000,212.9300,213.1500,9270
2025-10-20 07:45:00,213.2500,213.3000,213.0500,213.0500,8108
2025-10-20 07:40:00,213.1700,213.2900,213.1500,213.2600,4132
2025-10-20 07:35:00,213.2300,213.2300,213.0600,213.1300,5131
2025-10-20 07:30:00,213.3600,213.3700,213.2000,213.2400,12338
2025-10-20 07:25:00,213.4100,213.4600,213.3500,213.3800,4975
2025-10-20 07:20:00,213.3500,213.4200,213.3200,213.4100,5461
2025-10-20 07:15:00,213.2200,213.4600,213.2100,213.3500,5112
2025-10-20 07:10:00,213.4400,213.5600,213.2100,213.2100,13779
2025-10-20 07:05:00,213.1000,213.4000,213.0600,213.4000,6926
2025-10-20 07:00:00,212.6200,213.1300,212.5000,213.1000,21743
2025-10-20 06:55:00,212.7400,212.7500,212.5000,212.6000,5836
2025-10-20 06:50:00,212.7700,212.7900,212.5100,212.7400,3879
2025-10-20 06:45:00,212.8900,213.0300,212.5200,212.7400,11309
2025-10-20 06:40:00,213.2600,213.7500,212.8900,212.9000,16726
2025-10-20 06:35:00,212.6900,213.5000,212.6500,213.2800,19051
2025-10-20 06:30:00,212.5200,212.7000,212.4000,212.6800,11101
2025-10-20 06:25:00,212.6800,212.6800,212.3400,212.5200,11917
2025-10-20 06:20:00,212.6500,212.8700,212.5400,212.6800,3667
2025-10-20 06:15:00,212.5600,212.8000,212.4800,212.6700,5830
2025-10-20 06:10:00,212.5100,212.7000,212.4600,212.5800,8788
2025-10-20 06:05:00,212.5500,212.7500,212.3800,212.5400,5918
2025-10-20 06:00:00,212.7500,212.8200,212.3100,212.5400,8259
2025-10-20 05:55:00,212.5800,212.8000,212.5300,212.7500,7763
2025-10-20 05:50:00,212.7600,212.8200,212.3200,212.5500,15510
2025-10-20 05:45:00,212.8400,212.9600,212.7000,212.7700,4569
2025-10-20 05:40:00,213.0400,213.1000,212.6000,212.8400,10914
2025-10-20 05:35:00,213.1000,213.1700,212.8900,213.0400,8955
2025-10-20 05:30:00,212.6900,213.1000,212.6300,213.1000,11704
2025-10-20 05:25:00,212.8900,212.9300,212.5600,212.6900,15740
2025-10-20 05:20:00,212.9900,213.0000,212.7500,212.9000,8585
2025-10-20 05:15:00,213.0200,213.2000,212.7200,213.0000,12714
2025-10-20 05:10:00,212.4700,213.0400,212.4700,213.0400,11741
2025-10-20 05:05:00,212.4900,212.5000,212.2000,212.4600,10618
2025-10-20 05:00:00,211.9100,212.5000,211.7000,212.4700,26674
2025-10-20 04:55:00,212.3000,212.4900,211.8000,211.9500,27812
2025-10-20 04:50:00,212.2000,212.6700,212.0000,212.3000,16825
2025-10-20 04:45:00,212.8000,213.0000,212.1800,212.2600,19606
2025-10-20 04:40:00,213.4000,213.4500,212.8000,212.8000,28551
2025-10-20 04:35:00,213.6600,213.8700,213.3000,213.3900,17280
2025-10-20 04:30:00,213.9800,214.0500,213.5600,213.6700,7830
2025-10-20 04:25:00,213.8000,214.0900,213.6200,214.0800,6193
2025-10-20 04:20:00,213.8500,214.0500,213.7100,213.8300,5830
2025-10-20 04:15:00,214.1300,214.1700,213.6000,213.8500,10829
2025-10-20 04:10:00,214.1200,214.1900,213.7200,214.1600,19629
2025-10-20 04:05:00,214.6000,214.6300,214.0900,214.1400,16730
2025-10-20 04:00:00,214.4700,215.0000,214.2000,214.6000,15131
2025-10-17 19:55:00,213.4000,213.5600,213.3700,213.3700,9773
2025-10-17 19:50:00,213.3500,213.4000,213.2600,213.4000,16700
2025-10-17 19:45:00,213.3500,213.3500,213.3000,213.3400,1844
2025-10-17 19:40:00,213.3100,213.3500,213.2900,213.3250,2753
2025-10-17 19:35:00,213.3500,213.3900,213.2800,213.3500,1561
2025-10-17 19:30:00,213.2800,213.3900,213.2700,213.2700,1447
2025-10-17 19:25:00,213.2300,213.3900,213.2300,213.2850,2395
2025-10-17 19:20:00,213.3516,213.4000,213.1600,213.3000,8026
2025-10-17 19:15:00,213.3850,213.4000,213.3400,213.3900,2487
2025-10-17 19:10:00,213.3800,213.4000,213.3700,213.4000,3383
2025-10-17 19:05:00,213.3900,213.3900,213.3400,213.3800,1213
2025-10-17 19:00:00,213.3600,213.3900,213.3400,213.3900,3768
2025-10-17 18:55:00,213.3000,213.3900,213.2600,213.3600,2134
2025-10-17 18:50:00,213.2650,213.3400,213.2200,213.3000,3377
2025-10-17 18:45:00,213.2300,213.3000,213.2300,213.2650,13045
2025-10-17 18:40:00,213.2500,213.3000,213.2200,213.2300,2232
2025-10-17 18:35:00,213.3338,213.3700,213.0400,213.2600,14134
2025-10-17 18:30:00,213.4000,213.4000,213.2100,213.3500,1890
2025-10-17 18:25:00,213.1900,213.4000,213.1700,213.3050,3145
2025-10-17 18:20:00,213.2000,213.2000,213.1750,213.1900,2222
2025-10-17 18:15:00,213.3600,213.4000,213.1300,213.2000,11502
2025-10-17 18:10:00,213.3800,213.4000,213.3600,213.3800,945
2025-10-17 18:05:00,213.4000,213.4500,213.3600,213.3900,1524
2025-10-17 18:00:00,213.4050,213.4500,213.3000,213.4477,1724
2025-10-17 17:55:00,213.4600,213.5000,199.9285,213.4000,4242
2025-10-17 17:50:00,213.4499,215.3202,203.2741,213.4800,1133
2025-10-17 17:45:00,213.4400,213.4500,213.3400,213.4499,2268
2025-10-17 17:40:00,213.4250,221.5176,201.3994,213.4300,65807
2025-10-17 17:35:00,213.3850,213.4700,201.3994,213.3827,2023
2025-10-17 17:30:00,213.3900,213.4800,199.9285,213.4700,1925
2025-10-17 17:25:00,213.3000,213.5000,199.7277,213.4900,7527
2025-10-17 17:20:00,213.5400,215.3202,213.2150,213.3000,20640
2025-10-17 17:15:00,213.5300,213.5700,200.4965,213.4700,4055
2025-10-17 17:10:00,213.5900,213.6500,202.4579,213.5700,2236
2025-10-17 17:05:00,213.6100,213.6500,213.5700,213.6100,5982
2025-10-17 17:00:00,213.6500,213.6500,201.3650,213.6500,26259
2025-10-17 16:55:00,213.6000,213.6600,199.7277,213.5750,5343
2025-10-17 16:50:00,213.5900,213.6500,203.0148,213.6000,174408
2025-10-17 16:45:00,213.5200,221.5176,201.3650,213.5700,28866
2025-10-17 16:40:00,213.6500,213.7000,213.0400,213.5800,364763
2025-10-17 16:35:00,213.7500,213.7500,213.0400,213.6500,4506
2025-10-17 16:30:00,213.7100,213.8300,213.0400,213.7500,19713
2025-10-17 16:25:00,213.5600,213.9400,213.5000,213.7000,18320
2025-10-17 16:20:00,213.0400,213.7000,213.0400,213.6000,23503
2025-10-17 16:15:00,213.6000,213.6700,213.0400,213.6200,26144
2025-10-17 16:10:00,213.6800,213.6800,213.0400,213.6000,58121
2025-10-17 16:05:00,213.5900,213.7000,213.0400,213.6017,107593
2025-10-17 16:00:00,213.0400,214.0500,213.0000,213.5900,9095203
2025-10-17 15:55:00,213.0200,213.1900,212.8600,213.0500,1454085
2025-10-17 15:50:00,212.9100,213.1700,212.7400,213.0300,1338185
2025-10-17 15:45:00,212.9900,213.0486,212.8600,212.9500,407412
2025-10-17 15:40:00,213.1500,213.2200,212.9300,212.9927,354735
2025-10-17 15:35:00,213.2550,213.3800,213.0100,213.1499,303111
2025-10-17 15:30:00,213.2500,213.2728,212.8700,213.2600,390758
2025-10-17 15:25:00,213.5201,213.5400,213.2400,213.2600,353765
2025-10-17 15:20:00,213.4799,213.6000,213.4001,213.5400,270385
2025-10-17 15:15:00,213.5200,213.5500,213.3500,213.4650,242451
2025-10-17 15:10:00,213.2400,213.5500,213.1500,213.5300,277319
