time,SlowD,SlowK
2025-02-28 09:20,66.2000,73.3444
2025-02-28 09:15,52.1354,74.8311
2025-02-28 09:10,34.8500,50.4245
2025-02-28 09:05,29.5852,31.1505
2025-02-28 09:00,36.2640,22.9750
2025-02-28 08:55,48.0131,34.6300
2025-02-28 08:50,56.2475,51.1870
2025-02-28 08:45,54.7290,58.2222
2025-02-28 08:40,49.9063,59.3333
2025-02-28 08:35,44.7161,46.6316
2025-02-28 08:30,48.9430,43.7538
2025-02-28 08:25,56.6293,43.7630
2025-02-28 08:20,67.1088,59.3123
2025-02-28 08:15,74.3955,66.8127
2025-02-28 08:10,77.8222,75.2013
2025-02-28 08:05,77.3669,81.1724
2025-02-28 08:00,71.5565,77.0930
2025-02-28 07:55,63.6562,73.8354
2025-02-28 07:50,52.4065,63.7413
2025-02-28 07:45,43.4569,53.3919
2025-02-28 07:40,40.3471,40.0863
2025-02-28 07:35,42.9089,36.8926
2025-02-28 07:30,43.9124,44.0625
2025-02-28 07:25,40.4546,47.7715
2025-02-28 07:20,31.3599,39.9031
2025-02-28 07:15,27.8288,33.6891
2025-02-28 07:10,25.9611,20.4874
2025-02-28 07:05,36.2812,29.3098
2025-02-28 07:00,48.7335,28.0860
2025-02-28 06:55,65.7912,51.4478
2025-02-28 06:50,67.0487,66.6667
2025-02-28 06:45,54.5912,79.2593
2025-02-28 06:40,33.9856,55.2201
2025-02-28 06:35,26.0780,29.2942
2025-02-28 06:30,26.7803,17.4423
2025-02-28 06:25,36.8565,31.4976
2025-02-28 06:20,38.5208,31.4010
2025-02-28 06:15,40.3554,47.6708
2025-02-28 06:10,37.1248,36.4907
2025-02-28 06:05,46.5496,36.9048
2025-02-28 06:00,63.7052,37.9791
2025-02-28 05:55,80.4739,64.7648
2025-02-28 05:50,86.6871,88.3717
2025-02-28 05:45,81.4083,88.2852
2025-02-28 05:40,75.3132,83.4043
2025-02-28 05:35,68.9738,72.5355
2025-02-28 05:30,61.7312,70.0000
2025-02-28 05:25,47.2875,64.3860
2025-02-28 05:20,30.7280,50.8075
2025-02-28 05:15,17.8067,26.6691
2025-02-28 05:10,15.8754,14.7074
2025-02-28 05:05,24.5628,12.0437
2025-02-28 05:00,41.8270,20.8751
2025-02-28 04:55,63.0250,40.7697
2025-02-28 04:50,76.8550,63.8361
2025-02-28 04:45,85.9992,84.4693
2025-02-28 04:40,88.9903,82.2597
2025-02-28 04:35,93.1944,91.2687
2025-02-28 04:30,91.4542,93.4426
2025-02-28 04:25,88.1724,94.8718
2025-02-28 04:20,77.3805,86.0483
2025-02-28 04:15,66.5185,83.5973
2025-02-28 04:10,51.5366,62.4960
2025-02-28 04:05,41.2205,53.4624
2025-02-28 04:00,31.8969,38.6514
2025-02-27 19:55,26.6884,31.5476
2025-02-27 19:50,28.2922,25.4917
2025-02-27 19:45,34.0523,23.0257
2025-02-27 19:40,45.3585,36.3591
2025-02-27 19:35,55.1833,42.7721
2025-02-27 19:30,68.5354,56.9444
2025-02-27 19:25,78.1044,65.8333
2025-02-27 19:20,86.4106,82.8283
2025-02-27 19:15,87.2374,85.6516
2025-02-27 19:10,87.0759,90.7518
2025-02-27 19:05,84.2551,85.3087
2025-02-27 19:00,82.2685,85.1674
2025-02-27 18:55,80.5725,82.2894
2025-02-27 18:50,81.6876,79.3487
2025-02-27 18:45,80.0794,80.0794
2025-02-27 18:40,70.0529,85.6349
2025-02-27 18:35,53.2251,74.5238
2025-02-27 18:30,39.2929,50.0000
2025-02-27 18:25,39.4407,35.1515
2025-02-27 18:20,47.2035,32.7273
2025-02-27 18:15,58.6519,50.4433
2025-02-27 18:10,60.1944,58.4400
2025-02-27 18:05,58.1929,67.0725
2025-02-27 18:00,56.2017,55.0708
2025-02-27 17:55,60.2807,52.4354
2025-02-27 17:50,69.3373,61.0989
2025-02-27 17:45,72.0345,67.3077
2025-02-27 17:40,72.3012,79.6052
2025-02-27 17:35,63.3881,69.1907
2025-02-27 17:30,57.9424,68.1077
2025-02-27 17:25,52.8906,52.8659
2025-02-27 17:20,57.8377,52.8536
2025-02-27 17:15,67.4682,52.9523
2025-02-27 17:10,71.6603,67.7074
2025-02-27 17:05,66.4396,81.7450
2025-02-27 17:00,57.0455,65.5284
2025-02-27 16:55,53.6955,52.0454
2025-02-27 16:50,50.2600,53.5628
2025-02-27 16:45,36.2859,55.4782
2025-02-27 16:40,22.1526,41.7389
2025-02-27 16:35,12.2346,11.6405
2025-02-27 16:30,15.4592,13.0784
2025-02-27 16:25,18.8965,11.9851
2025-02-27 16:20,25.2233,21.3143
2025-02-27 16:15,26.9563,23.3903
2025-02-27 16:10,26.6342,30.9653
2025-02-27 16:05,23.4556,26.5132
2025-02-27 16:00,19.5447,22.4241
2025-02-27 15:55,16.8556,21.4293
2025-02-27 15:50,13.3393,14.7806
2025-02-27 15:45,12.3086,14.3568
2025-02-27 15:40,15.4262,10.8806
2025-02-27 15:35,18.5158,11.6885
2025-02-27 15:30,25.3283,23.7094
2025-02-27 15:25,27.8834,20.1496
2025-02-27 15:20,33.6668,32.1258
2025-02-27 15:15,39.6293,31.3748
2025-02-27 15:10,49.5627,37.5000
2025-02-27 15:05,57.2212,50.0133
2025-02-27 15:00,55.1696,61.1748
2025-02-27 14:55,43.6835,60.4754
2025-02-27 14:50,30.4861,43.8585
2025-02-27 14:45,19.6022,26.7166
2025-02-27 14:40,12.7374,20.8832
2025-02-27 14:35,8.9382,11.2069
2025-02-27 14:30,8.6744,6.1220
2025-02-27 14:25,9.4795,9.4857
2025-02-27 14:20,9.9569,10.4155
2025-02-27 14:15,12.1772,8.5373
2025-02-27 14:10,22.2203,10.9179
2025-02-27 14:05,32.1017,17.0764
2025-02-27 14:00,39.6045,38.6667
2025-02-27 13:55,38.9040,40.5621
2025-02-27 13:50,41.4585,39.5847
2025-02-27 13:45,50.1839,36.5653
2025-02-27 13:40,62.8528,48.2255
2025-02-27 13:35,73.9039,65.7608
2025-02-27 13:30,81.1674,74.5721
2025-02-27 13:25,83.8397,81.3789
2025-02-27 13:20,80.6276,87.5511
2025-02-27 13:15,69.7648,82.5890
2025-02-27 13:10,56.9429,71.7427
2025-02-27 13:05,41.9101,54.9628
2025-02-27 13:00,31.1243,44.1233
2025-02-27 12:55,27.8172,26.6443
2025-02-27 12:50,39.8184,22.6052
2025-02-27 12:45,60.8923,34.2021
2025-02-27 12:40,75.2828,62.6478
2025-02-27 12:35,72.2336,85.8272
2025-02-27 12:30,52.8158,77.3734
2025-02-27 12:25,33.0086,53.5001
2025-02-27 12:20,21.4460,27.5740
2025-02-27 12:15,17.4408,17.9517
2025-02-27 12:10,15.7695,18.8124
2025-02-27 12:05,15.4440,15.5584
2025-02-27 12:00,16.3259,12.9377
2025-02-27 11:55,22.8300,17.8360
2025-02-27 11:50,26.7533,18.2040
2025-02-27 11:45,29.6904,32.4501
2025-02-27 11:40,30.1544,29.6060
2025-02-27 11:35,38.7978,27.0150
2025-02-27 11:30,58.7046,33.8421
2025-02-27 11:25,77.2316,55.5364
2025-02-27 11:20,87.1476,86.7355
2025-02-27 11:15,79.8596,89.4230
2025-02-27 11:10,63.9507,85.2844
2025-02-27 11:05,47.9390,64.8714
2025-02-27 11:00,40.2776,41.6962
2025-02-27 10:55,44.5269,37.2495
2025-02-27 10:50,47.3892,41.8871
2025-02-27 10:45,51.0618,54.4441
2025-02-27 10:40,54.1445,45.8363
2025-02-27 10:35,65.1053,52.9050
2025-02-27 10:30,75.5040,63.6921
2025-02-27 10:25,77.5396,78.7188
2025-02-27 10:20,67.2751,84.1011
2025-02-27 10:15,46.3452,69.7988
2025-02-27 10:10,26.0777,47.9254
2025-02-27 10:05,11.5598,21.3115
2025-02-27 10:00,5.3648,8.9964
2025-02-27 09:55,6.2557,4.3715
2025-02-27 09:50,14.1683,2.7265
2025-02-27 09:45,32.3047,11.6690
2025-02-27 09:40,48.4052,28.1093
2025-02-27 09:35,59.6999,57.1357
2025-02-27 09:30,62.1465,59.9707
2025-02-27 09:25,70.5753,61.9934
2025-02-27 09:20,82.6795,64.4755
2025-02-27 09:15,93.7151,85.2570
2025-02-27 09:10,96.9768,98.3060
2025-02-27 09:05,94.6379,97.5822
2025-02-27 09:00,92.1455,95.0421
2025-02-27 08:55,90.5358,91.2894
2025-02-27 08:50,90.5650,90.1050
2025-02-27 08:45,91.4216,90.2129
2025-02-27 08:40,92.6128,91.3769
2025-02-27 08:35,93.6797,92.6750
2025-02-27 08:30,94.0625,93.7864
2025-02-27 08:25,93.6732,94.5779
2025-02-27 08:20,92.1912,93.8231
2025-02-27 08:15,83.9601,92.6185
2025-02-27 08:10,66.4945,90.1321
2025-02-27 08:05,42.8507,69.1298
2025-02-27 08:00,30.6345,40.2217
2025-02-27 07:55,34.9978,19.2007
2025-02-27 07:50,52.8079,32.4811
2025-02-27 07:45,69.5422,53.3116
2025-02-27 07:40,82.1902,72.6311
2025-02-27 07:35,89.3499,82.6840
2025-02-27 07:30,92.3762,91.2554
2025-02-27 07:25,88.7236,94.1103
2025-02-27 07:20,76.5710,91.7629
2025-02-27 07:15,62.7427,80.2977
2025-02-27 07:10,51.6275,57.6526
2025-02-27 07:05,55.9369,50.2778
2025-02-27 07:00,61.6718,46.9522
2025-02-27 06:55,67.0754,70.5808
2025-02-27 06:50,57.6404,67.4825
2025-02-27 06:45,42.5376,63.1630
2025-02-27 06:40,31.0447,42.2756
2025-02-27 06:35,29.9706,22.1743
2025-02-27 06:30,45.6602,28.6842
2025-02-27 06:25,63.9752,39.0534
2025-02-27 06:20,80.1290,69.2430
2025-02-27 06:15,85.0792,83.6290
2025-02-27 06:10,84.7486,87.5150
2025-02-27 06:05,78.9103,84.0934
2025-02-27 06:00,68.7241,82.6374
2025-02-27 05:55,50.9768,70.0000
2025-02-27 05:50,36.1884,53.5348
2025-02-27 05:45,27.0208,29.3956
2025-02-27 05:40,32.9202,25.6349
2025-02-27 05:35,46.4313,26.0317
2025-02-27 05:30,62.2792,47.0940
2025-02-27 05:25,72.8158,66.1681
2025-02-27 05:20,71.7474,73.5755
2025-02-27 05:15,67.0875,78.7037
2025-02-27 05:10,53.8807,62.9630
2025-02-27 05:05,48.4797,59.5960
2025-02-27 05:00,46.8133,39.0831
2025-02-27 04:55,57.6922,46.7599
2025-02-27 04:50,69.0930,54.5969
2025-02-27 04:45,78.9906,71.7199
2025-02-27 04:40,82.0336,80.9623
2025-02-27 04:35,82.4562,84.2896
2025-02-27 04:30,82.3629,80.8488
2025-02-27 04:25,83.8351,82.2303
2025-02-27 04:20,84.7747,84.0097
2025-02-27 04:15,81.6820,85.2654
2025-02-27 04:10,76.4291,85.0491
2025-02-27 04:05,62.8236,74.7316
2025-02-27 04:00,47.8964,69.5065
2025-02-26 19:55,28.0959,44.2327
2025-02-26 19:50,17.0116,29.9501
2025-02-26 19:45,13.4398,10.1050
2025-02-26 19:40,16.5704,10.9796
2025-02-26 19:35,19.1996,19.2349
2025-02-26 19:30,17.9379,19.4966
2025-02-26 19:25,20.8834,18.8671
2025-02-26 19:20,32.7510,15.4499
2025-02-26 19:15,47.4620,28.3333
2025-02-26 19:10,57.7119,54.4697
2025-02-26 19:05,51.3708,59.5829
2025-02-26 19:00,41.0654,59.0829
2025-02-26 18:55,28.7044,35.4466
2025-02-26 18:50,25.1111,28.6667
2025-02-26 18:45,22.2092,22.0000
2025-02-26 18:40,19.9477,24.6667
2025-02-26 18:35,17.6653,19.9608
2025-02-26 18:30,19.6777,15.2157
2025-02-26 18:25,21.9647,17.8193
2025-02-26 18:20,19.5396,25.9982
2025-02-26 18:15,18.3451,22.0767
2025-02-26 18:10,26.5660,10.5438
2025-02-26 18:05,48.0203,22.4149
2025-02-26 18:00,67.9218,46.7392
2025-02-26 17:55,82.5095,74.9066
2025-02-26 17:50,89.0418,82.1195
2025-02-26 17:45,94.3514,90.5025
2025-02-26 17:40,96.8663,94.5033
2025-02-26 17:35,98.0572,98.0483
2025-02-26 17:30,98.1820,98.0471
2025-02-26 17:25,98.4796,98.0762
2025-02-26 17:20,98.7440,98.4228
2025-02-26 17:15,98.7542,98.9397
2025-02-26 17:10,97.4355,98.8695
2025-02-26 17:05,95.0907,98.4534
2025-02-26 17:00,89.6237,94.9836
2025-02-26 16:55,82.4067,91.8350
2025-02-26 16:50,66.5340,82.0525
2025-02-26 16:45,47.8387,73.3327
2025-02-26 16:40,35.4637,44.2167
2025-02-26 16:35,43.6483,25.9667
2025-02-26 16:30,67.3239,36.2079
2025-02-26 16:25,88.0144,68.7704
2025-02-26 16:20,97.7334,96.9935
2025-02-26 16:15,95.4422,98.2794
2025-02-26 16:10,90.2298,97.9273
2025-02-26 16:05,82.0098,90.1201
2025-02-26 16:00,78.5102,82.6421
2025-02-26 15:55,73.4109,73.2673
2025-02-26 15:50,68.7224,79.6211
2025-02-26 15:45,56.6042,67.3444
2025-02-26 15:40,53.5704,59.2017
2025-02-26 15:35,57.9115,43.2666
2025-02-26 15:30,70.7144,58.2431
2025-02-26 15:25,76.7655,72.2250
2025-02-26 15:20,71.2979,81.6752
2025-02-26 15:15,55.2995,76.3961
2025-02-26 15:10,39.5915,55.8224
2025-02-26 15:05,30.8665,33.6800
2025-02-26 15:00,35.3492,29.2721
2025-02-26 14:55,46.1749,29.6474
2025-02-26 14:50,63.2606,47.1283
2025-02-26 14:45,74.9518,61.7491
2025-02-26 14:40,79.4111,80.9045
2025-02-26 14:35,74.0631,82.2019
2025-02-26 14:30,63.8847,75.1269
2025-02-26 14:25,49.7888,64.8606
2025-02-26 14:20,34.0457,51.6666
2025-02-26 14:15,21.1519,32.8390
2025-02-26 14:10,13.3978,17.6316
2025-02-26 14:05,10.9861,12.9851
2025-02-26 14:00,11.0011,9.5767
2025-02-26 13:55,12.2120,10.3966
2025-02-26 13:50,15.4888,13.0301
2025-02-26 13:45,16.4413,13.2093
2025-02-26 13:40,23.1270,20.2271
2025-02-26 13:35,28.3929,15.8877
2025-02-26 13:30,38.0052,33.2664
2025-02-26 13:25,38.1389,36.0246
2025-02-26 13:20,35.6014,44.7245
2025-02-26 13:15,28.2503,33.6677
2025-02-26 13:10,23.3002,28.4120
2025-02-26 13:05,18.4552,22.6713
2025-02-26 13:00,17.8673,18.8173
2025-02-26 12:55,16.7469,13.8770
2025-02-26 12:50,17.6303,20.9076
2025-02-26 12:45,16.4218,15.4560
2025-02-26 12:40,21.2284,16.5273
2025-02-26 12:35,30.6872,17.2821
2025-02-26 12:30,46.1554,29.8759
2025-02-26 12:25,59.6653,44.9034
2025-02-26 12:20,69.9231,63.6867
2025-02-26 12:15,66.3439,70.4057
2025-02-26 12:10,62.3584,75.6771
2025-02-26 12:05,57.9460,52.9490
2025-02-26 12:00,67.2690,58.4491
2025-02-26 11:55,72.9540,62.4400
2025-02-26 11:50,69.1849,80.9178
2025-02-26 11:45,54.6015,75.5042
2025-02-26 11:40,39.1565,51.1327
2025-02-26 11:35,35.4012,37.1676
2025-02-26 11:30,39.7649,29.1691
2025-02-26 11:25,50.4458,39.8669
2025-02-26 11:20,56.6468,50.2586
2025-02-26 11:15,57.0510,61.2119
2025-02-26 11:10,50.2880,58.4699
2025-02-26 11:05,42.7848,51.4713
2025-02-26 11:00,36.4924,40.9229
2025-02-26 10:55,35.4287,35.9602
2025-02-26 10:50,40.0480,32.5942
2025-02-26 10:45,46.1841,37.7317
2025-02-26 10:40,55.3423,49.8182
2025-02-26 10:35,64.8105,51.0024
2025-02-26 10:30,78.9858,65.2062
2025-02-26 10:25,86.4185,78.2228
2025-02-26 10:20,88.0510,93.5286
2025-02-26 10:15,85.6115,87.5043
2025-02-26 10:10,87.5290,83.1202
2025-02-26 10:05,82.3608,86.2100
2025-02-26 10:00,65.4616,93.2569
2025-02-26 09:55,35.8997,67.6155
2025-02-26 09:50,14.7778,35.5123
2025-02-26 09:45,5.0537,4.5713
2025-02-26 09:40,13.6691,4.2498
2025-02-26 09:35,30.8803,6.3400
2025-02-26 09:30,55.5291,30.4175
2025-02-26 09:25,73.1125,55.8833
2025-02-26 09:20,76.5989,80.2865
2025-02-26 09:15,64.8057,83.1677
2025-02-26 09:10,45.3866,66.3424
2025-02-26 09:05,30.3113,44.9070
2025-02-26 09:00,26.5999,24.9103
2025-02-26 08:55,34.0818,21.1165
2025-02-26 08:50,50.7828,33.7729
2025-02-26 08:45,66.6930,47.3561
2025-02-26 08:40,80.2642,71.2193
2025-02-26 08:35,83.8484,81.5036
2025-02-26 08:30,82.6566,88.0698
2025-02-26 08:25,77.4337,81.9719
2025-02-26 08:20,74.6342,77.9280
2025-02-26 08:15,75.0652,72.4012
2025-02-26 08:10,74.1316,73.5732
2025-02-26 08:05,64.7285,79.2211
2025-02-26 08:00,46.9932,69.6004
2025-02-26 07:55,34.8116,45.3640
2025-02-26 07:50,40.1028,26.0153
2025-02-26 07:45,53.4895,33.0556
2025-02-26 07:40,64.1378,61.2374
2025-02-26 07:35,61.2520,66.1756
2025-02-26 07:30,54.5925,65.0004
2025-02-26 07:25,46.6610,52.5799
2025-02-26 07:20,37.2454,46.1972
2025-02-26 07:15,32.6876,41.2058
2025-02-26 07:10,29.0714,24.3333
2025-02-26 07:05,37.7460,32.5238
2025-02-26 07:00,46.0714,30.3571
2025-02-26 06:55,57.8968,50.3571
2025-02-26 06:50,66.3304,57.5000
2025-02-26 06:45,68.1095,65.8333
2025-02-26 06:40,71.2776,75.6579
2025-02-26 06:35,71.8675,62.8374
2025-02-26 06:30,83.3991,75.3374
2025-02-26 06:25,81.6731,77.4277
2025-02-26 06:20,72.9598,97.4321
2025-02-26 06:15,55.3975,70.1594
2025-02-26 06:10,53.7948,51.2880
2025-02-26 06:05,63.3410,44.7451
2025-02-26 06:00,76.0450,65.3512
2025-02-26 05:55,82.2507,79.9267
2025-02-26 05:50,79.9471,82.8571
2025-02-26 05:45,75.4762,83.9683
2025-02-26 05:40,72.4868,73.0159
2025-02-26 05:35,74.0741,69.4444
2025-02-26 05:30,73.1481,75.0000
2025-02-26 05:25,68.5926,77.7778
2025-02-26 05:20,64.6296,66.6667
2025-02-26 05:15,61.5185,61.3333
2025-02-26 05:10,54.8519,65.8889
2025-02-26 05:05,40.8889,57.3333
2025-02-26 05:00,36.4656,41.3333
2025-02-26 04:55,43.2522,24.0000
2025-02-26 04:50,62.6684,44.0635
2025-02-26 04:45,77.6896,61.6931
2025-02-26 04:40,87.8686,82.2487
2025-02-26 04:35,93.0289,89.1270
2025-02-26 04:30,95.6564,92.2301
2025-02-26 04:25,95.2276,97.7295
2025-02-26 04:20,90.7599,97.0097
2025-02-26 04:15,81.9966,90.9436
2025-02-26 04:10,73.4890,84.3264
2025-02-26 04:05,69.0916,70.7198
2025-02-26 04:00,69.6358,65.4207
2025-02-25 19:55,71.9350,71.1344
2025-02-25 19:50,70.6124,72.3524
2025-02-25 19:45,71.3838,72.3182
2025-02-25 19:40,70.3889,67.1667
2025-02-25 19:35,68.3951,74.6667
2025-02-25 19:30,59.1276,69.3333
2025-02-25 19:25,51.1851,61.1852
2025-02-25 19:20,44.4906,46.8642
2025-02-25 19:15,40.3563,45.5059
2025-02-25 19:10,32.2774,41.1015
2025-02-25 19:05,28.3693,34.4616
2025-02-25 19:00,25.3170,21.2691
2025-02-25 18:55,28.0310,29.3772
2025-02-25 18:50,23.4127,25.3048
2025-02-25 18:45,23.3111,29.4111
2025-02-25 18:40,27.8836,15.5222
2025-02-25 18:35,37.0858,25.0000
2025-02-25 18:30,44.0558,43.1287
2025-02-25 18:25,41.7477,43.1287
2025-02-25 18:20,39.5291,45.9100
2025-02-25 18:15,35.3276,36.2043
2025-02-25 18:10,31.4610,36.4731
2025-02-25 18:05,24.8596,33.3053
2025-02-25 18:00,26.6038,24.6046
2025-02-25 17:55,39.3846,16.6691
2025-02-25 17:50,61.9041,38.5376
2025-02-25 17:45,73.6117,62.9471
2025-02-25 17:40,74.6421,84.2276
2025-02-25 17:35,68.5856,73.6603
2025-02-25 17:30,65.8707,66.0384
2025-02-25 17:25,69.3587,66.0581
2025-02-25 17:20,74.3700,65.5158
2025-02-25 17:15,81.5584,76.5021
2025-02-25 17:10,84.2017,81.0921
2025-02-25 17:05,78.2685,87.0809
2025-02-25 17:00,62.7915,84.4322
2025-02-25 16:55,39.8091,63.2925
2025-02-25 16:50,23.8817,40.6499
2025-02-25 16:45,19.6353,15.4850
2025-02-25 16:40,32.9410,15.5102
2025-02-25 16:35,55.2521,27.9107
2025-02-25 16:30,78.4884,55.4021
2025-02-25 16:25,92.2988,82.4436
2025-02-25 16:20,96.8088,97.6196
2025-02-25 16:15,94.3712,96.8333
2025-02-25 16:10,89.6881,95.9735
2025-02-25 16:05,85.2509,90.3069
2025-02-25 16:00,84.4270,82.7839
2025-02-25 15:55,85.6212,82.6618
2025-02-25 15:50,87.3458,87.8353
2025-02-25 15:45,85.4145,86.3664
2025-02-25 15:40,87.4336,87.8356
2025-02-25 15:35,87.0636,82.0416
2025-02-25 15:30,82.5447,92.4238
2025-02-25 15:25,72.2082,86.7255
2025-02-25 15:20,64.3864,68.4848
2025-02-25 15:15,66.9953,61.4141
2025-02-25 15:10,72.2509,63.2602
2025-02-25 15:05,73.5797,76.3116
2025-02-25 15:00,72.2703,77.1808
2025-02-25 14:55,72.7383,67.2467
2025-02-25 14:50,79.3637,72.3833
2025-02-25 14:45,81.6777,78.5849
2025-02-25 14:40,75.3006,87.1230
2025-02-25 14:35,63.0331,79.3253
2025-02-25 14:30,49.8113,59.4535
2025-02-25 14:25,49.3471,50.3205
2025-02-25 14:20,53.8703,39.6600
2025-02-25 14:15,67.1012,58.0608
2025-02-25 14:10,72.1381,63.8900
2025-02-25 14:05,75.9138,79.3529
2025-02-25 14:00,75.0601,73.1714
2025-02-25 13:55,78.3801,75.2170
2025-02-25 13:50,80.8319,76.7919
2025-02-25 13:45,75.4063,83.1313
2025-02-25 13:40,62.9900,82.5725
2025-02-25 13:35,49.1567,60.5150
2025-02-25 13:30,50.1177,45.8824
2025-02-25 13:25,59.4533,41.0728
2025-02-25 13:20,74.4118,63.3979
2025-02-25 13:15,84.5254,73.8892
2025-02-25 13:10,91.7772,85.9483
2025-02-25 13:05,93.5010,93.7388
2025-02-25 13:00,92.7508,95.6443
2025-02-25 12:55,90.2091,91.1198
2025-02-25 12:50,88.2551,91.4882
2025-02-25 12:45,84.5992,88.0194
2025-02-25 12:40,81.8592,85.2578
2025-02-25 12:35,79.0285,80.5203
