time,RSI
2025-10-23 19:55,51.1008
2025-10-23 19:50,51.1276
2025-10-23 19:45,51.1122
2025-10-23 19:40,51.1657
2025-10-23 19:35,51.1555
2025-10-23 19:30,51.0586
2025-10-23 19:25,51.1968
2025-10-23 19:20,51.1871
2025-10-23 19:15,51.1673
2025-10-23 19:10,51.1667
2025-10-23 19:05,51.1566
2025-10-23 19:00,51.1566
2025-10-23 18:55,51.1883
2025-10-23 18:50,51.1631
2025-10-23 18:45,51.1178
2025-10-23 18:40,51.2179
2025-10-23 18:35,51.1325
2025-10-23 18:30,51.1851
2025-10-23 18:25,51.2272
2025-10-23 18:20,51.2483
2025-10-23 18:15,51.2283
2025-10-23 18:10,51.1833
2025-10-23 18:05,51.1784
2025-10-23 18:00,51.0336
2025-10-23 17:55,51.0478
2025-10-23 17:50,51.0515
2025-10-23 17:45,51.0493
2025-10-23 17:40,51.0545
2025-10-23 17:35,51.0497
2025-10-23 17:30,51.0521
2025-10-23 17:25,51.0547
2025-10-23 17:20,51.0497
2025-10-23 17:15,51.0497
2025-10-23 17:10,51.0399
2025-10-23 17:05,51.0552
2025-10-23 17:00,51.0309
2025-10-23 16:55,51.0308
2025-10-23 16:50,51.1531
2025-10-23 16:45,51.0839
2025-10-23 16:40,51.1868
2025-10-23 16:35,50.9425
2025-10-23 16:30,51.4722
2025-10-23 16:25,51.5189
2025-10-23 16:20,51.4554
2025-10-23 16:15,51.6036
2025-10-23 16:10,51.4641
2025-10-23 16:05,51.4102
2025-10-23 16:00,51.4672
2025-10-23 15:55,51.4983
2025-10-23 15:50,51.5112
2025-10-23 15:45,51.4674
2025-10-23 15:40,51.5061
2025-10-23 15:35,51.4829
2025-10-23 15:30,51.4139
2025-10-23 15:25,51.3824
2025-10-23 15:20,51.3557
2025-10-23 15:15,51.2660
2025-10-23 15:10,51.2442
2025-10-23 15:05,51.1860
2025-10-23 15:00,51.2114
2025-10-23 14:55,51.2041
2025-10-23 14:50,51.1098
2025-10-23 14:45,51.1275
2025-10-23 14:40,51.1856
2025-10-23 14:35,51.2160
2025-10-23 14:30,51.2362
2025-10-23 14:25,51.2314
2025-10-23 14:20,51.1810
2025-10-23 14:15,51.1091
2025-10-23 14:10,51.1492
2025-10-23 14:05,51.1818
2025-10-23 14:00,51.3022
2025-10-23 13:55,51.1876
2025-10-23 13:50,51.1110
2025-10-23 13:45,51.0966
2025-10-23 13:40,51.0919
2025-10-23 13:35,50.9677
2025-10-23 13:30,50.8479
2025-10-23 13:25,50.9049
2025-10-23 13:20,51.0118
2025-10-23 13:15,51.1090
2025-10-23 13:10,51.0350
2025-10-23 13:05,51.2222
2025-10-23 13:00,51.1029
2025-10-23 12:55,51.1453
2025-10-23 12:50,51.1902
2025-10-23 12:45,51.1952
2025-10-23 12:40,51.1069
2025-10-23 12:35,51.0526
2025-10-23 12:30,51.0145
2025-10-23 12:25,51.0145
2025-10-23 12:20,51.0837
2025-10-23 12:15,51.0557
2025-10-23 12:10,51.0652
2025-10-23 12:05,51.0605
2025-10-23 12:00,50.9755
2025-10-23 11:55,51.0295
2025-10-23 11:50,50.8784
2025-10-23 11:45,50.7410
2025-10-23 11:40,50.9224
2025-10-23 11:35,51.0949
2025-10-23 11:30,51.1344
2025-10-23 11:25,51.0400
2025-10-23 11:20,50.9832
2025-10-23 11:15,51.0990
2025-10-23 11:10,51.1755
2025-10-23 11:05,51.1903
2025-10-23 11:00,51.2198
2025-10-23 10:55,51.0505
2025-10-23 10:50,51.2675
2025-10-23 10:45,51.2205
2025-10-23 10:40,51.2452
2025-10-23 10:35,51.0144
2025-10-23 10:30,50.9860
2025-10-23 10:25,50.9766
2025-10-23 10:20,50.7351
2025-10-23 10:15,50.9068
2025-10-23 10:10,50.7857
2025-10-23 10:05,50.9950
2025-10-23 10:00,51.3178
2025-10-23 09:55,51.3615
2025-10-23 09:50,51.1826
2025-10-23 09:45,51.2025
2025-10-23 09:40,50.5300
2025-10-23 09:35,50.3177
2025-10-23 09:30,50.5842
2025-10-23 09:25,50.5207
2025-10-23 09:20,50.5109
2025-10-23 09:15,50.4962
2025-10-23 09:10,50.4914
2025-10-23 09:05,50.7355
2025-10-23 09:00,50.6626
2025-10-23 08:55,50.4921
2025-10-23 08:50,50.5668
2025-10-23 08:45,50.4688
2025-10-23 08:40,50.2512
2025-10-23 08:35,50.3980
2025-10-23 08:30,50.5078
2025-10-23 08:25,50.4686
2025-10-23 08:20,50.4786
2025-10-23 08:15,50.5035
2025-10-23 08:10,50.4986
2025-10-23 08:05,50.6041
2025-10-23 08:00,50.9331
2025-10-23 07:55,50.5526
2025-10-23 07:50,50.4838
2025-10-23 07:45,50.4101
2025-10-23 07:40,50.5303
2025-10-23 07:35,50.4861
2025-10-23 07:30,50.4616
2025-10-23 07:25,50.5165
2025-10-23 07:20,50.4969
2025-10-23 07:15,50.4089
2025-10-23 07:10,50.4537
2025-10-23 07:05,50.4048
2025-10-23 07:00,50.5690
2025-10-23 06:55,50.5398
2025-10-23 06:50,50.5846
2025-10-23 06:45,50.6045
2025-10-23 06:40,50.6890
2025-10-23 06:35,50.6067
2025-10-23 06:30,50.5824
2025-10-23 06:25,50.6171
2025-10-23 06:20,50.6766
2025-10-23 06:15,50.7063
2025-10-23 06:10,50.6678
2025-10-23 06:05,50.7420
2025-10-23 06:00,50.7324
2025-10-23 05:55,50.6796
2025-10-23 05:50,50.6796
2025-10-23 05:45,50.7141
2025-10-23 05:40,50.7730
2025-10-23 05:35,50.7444
2025-10-23 05:30,50.7444
2025-10-23 05:25,50.6874
2025-10-23 05:20,50.8539
2025-10-23 05:15,50.9276
2025-10-23 05:10,50.9181
2025-10-23 05:05,50.8093
2025-10-23 05:00,50.8046
2025-10-23 04:55,50.7620
2025-10-23 04:50,50.7912
2025-10-23 04:45,50.8399
2025-10-23 04:40,50.8117
2025-10-23 04:35,50.8652
2025-10-23 04:30,50.8135
2025-10-23 04:25,50.8088
2025-10-23 04:20,50.8233
2025-10-23 04:15,50.8233
2025-10-23 04:10,50.8861
2025-10-23 04:05,50.8628
2025-10-23 04:00,50.2984
2025-10-22 19:55,50.2866
2025-10-22 19:50,50.2841
2025-10-22 19:45,50.2651
2025-10-22 19:40,50.2796
2025-10-22 19:35,50.2939
2025-10-22 19:30,50.3225
2025-10-22 19:25,50.3654
2025-10-22 19:20,50.3466
2025-10-22 19:15,50.3091
2025-10-22 19:10,50.3467
2025-10-22 19:05,50.2863
2025-10-22 19:00,50.2699
2025-10-22 18:55,50.2466
2025-10-22 18:50,50.2677
2025-10-22 18:45,50.3148
2025-10-22 18:40,50.3266
2025-10-22 18:35,50.3266
2025-10-22 18:30,50.3805
2025-10-22 18:25,50.3852
2025-10-22 18:20,50.3391
2025-10-22 18:15,50.2884
2025-10-22 18:10,50.2792
2025-10-22 18:05,50.3397
2025-10-22 18:00,50.2247
2025-10-22 17:55,50.1787
2025-10-22 17:50,50.1211
2025-10-22 17:45,50.1674
2025-10-22 17:40,50.1697
2025-10-22 17:35,50.1560
2025-10-22 17:30,50.1560
2025-10-22 17:25,50.1285
2025-10-22 17:20,50.1103
2025-10-22 17:15,50.1557
2025-10-22 17:10,50.2019
2025-10-22 17:05,50.2156
2025-10-22 17:00,46.2482
2025-10-22 16:55,50.2229
2025-10-22 16:50,50.2277
2025-10-22 16:45,50.2150
2025-10-22 16:40,50.2389
2025-10-22 16:35,50.1757
2025-10-22 16:30,50.1178
2025-10-22 16:25,50.1073
2025-10-22 16:20,50.1231
2025-10-22 16:15,50.1759
2025-10-22 16:10,50.2075
2025-10-22 16:05,50.2655
2025-10-22 16:00,50.1924
2025-10-22 15:55,50.1559
2025-10-22 15:50,50.2927
2025-10-22 15:45,50.1518
2025-10-22 15:40,50.2307
2025-10-22 15:35,50.2255
2025-10-22 15:30,50.3571
2025-10-22 15:25,50.2855
2025-10-22 15:20,50.2010
2025-10-22 15:15,50.1071
2025-10-22 15:10,50.1438
2025-10-22 15:05,49.8507
2025-10-22 15:00,49.8716
2025-10-22 14:55,49.8138
2025-10-22 14:50,49.8399
2025-10-22 14:45,49.9233
2025-10-22 14:40,49.9441
2025-10-22 14:35,49.8291
2025-10-22 14:30,49.8421
2025-10-22 14:25,49.8603
2025-10-22 14:20,49.6800
2025-10-22 14:15,49.6223
2025-10-22 14:10,49.7024
2025-10-22 14:05,49.5714
2025-10-22 14:00,49.6592
2025-10-22 13:55,49.4385
2025-10-22 13:50,49.6979
2025-10-22 13:45,49.6183
2025-10-22 13:40,49.7222
2025-10-22 13:35,50.0517
2025-10-22 13:30,50.0779
2025-10-22 13:25,49.9836
2025-10-22 13:20,50.0140
2025-10-22 13:15,50.0465
2025-10-22 13:10,50.2829
2025-10-22 13:05,50.2308
2025-10-22 13:00,50.3837
2025-10-22 12:55,50.6472
2025-10-22 12:50,50.5295
2025-10-22 12:45,50.4878
2025-10-22 12:40,50.5356
2025-10-22 12:35,50.5674
2025-10-22 12:30,50.7109
2025-10-22 12:25,50.5137
2025-10-22 12:20,50.7162
2025-10-22 12:15,50.6330
2025-10-22 12:10,50.7559
2025-10-22 12:05,50.7773
2025-10-22 12:00,50.9488
2025-10-22 11:55,51.0617
2025-10-22 11:50,50.9169
2025-10-22 11:45,50.7404
2025-10-22 11:40,50.7039
2025-10-22 11:35,50.6102
2025-10-22 11:30,50.6155
2025-10-22 11:25,50.4065
2025-10-22 11:20,50.4201
2025-10-22 11:15,50.2288
2025-10-22 11:10,50.3989
2025-10-22 11:05,50.3884
2025-10-22 11:00,50.5002
2025-10-22 10:55,50.0790
2025-10-22 10:50,49.8977
2025-10-22 10:45,49.8802
2025-10-22 10:40,49.9671
2025-10-22 10:35,49.9193
2025-10-22 10:30,49.9457
2025-10-22 10:25,50.0995
2025-10-22 10:20,50.3905
2025-10-22 10:15,50.2184
2025-10-22 10:10,50.6773
2025-10-22 10:05,50.5473
2025-10-22 10:00,50.6561
2025-10-22 09:55,50.6697
2025-10-22 09:50,50.6064
2025-10-22 09:45,50.6985
2025-10-22 09:40,50.8018
2025-10-22 09:35,50.6697
2025-10-22 09:30,50.9482
2025-10-22 09:25,50.9482
2025-10-22 09:20,50.8427
2025-10-22 09:15,51.0179
2025-10-22 09:10,50.9388
2025-10-22 09:05,50.9045
2025-10-22 09:00,50.9784
2025-10-22 08:55,50.9837
2025-10-22 08:50,50.9471
2025-10-22 08:45,50.9418
2025-10-22 08:40,50.9581
2025-10-22 08:35,50.9320
2025-10-22 08:30,50.9320
2025-10-22 08:25,51.0512
2025-10-22 08:20,51.0675
2025-10-22 08:15,51.1217
2025-10-22 08:10,51.0101
2025-10-22 08:05,50.8147
2025-10-22 08:00,51.6314
2025-10-22 07:55,50.9449
2025-10-22 07:50,50.9616
2025-10-22 07:45,51.0004
2025-10-22 07:40,50.9097
2025-10-22 07:35,51.0762
2025-10-22 07:30,50.9107
2025-10-22 07:25,51.2905
2025-10-22 07:20,51.1300
2025-10-22 07:15,51.3552
2025-10-22 07:10,51.4457
2025-10-22 07:05,51.5931
2025-10-22 07:00,51.5771
2025-10-22 06:55,51.5505
2025-10-22 06:50,51.5452
2025-10-22 06:45,51.4974
2025-10-22 06:40,51.4443
2025-10-22 06:35,51.4725
2025-10-22 06:30,51.5850
2025-10-22 06:25,51.6300
2025-10-22 06:20,51.5878
2025-10-22 06:15,51.3336
2025-10-22 06:10,51.3283
2025-10-22 06:05,51.2220
2025-10-22 06:00,51.3283
2025-10-22 05:55,51.1846
2025-10-22 05:50,51.2293
2025-10-22 05:45,51.3917
2025-10-22 05:40,51.3227
2025-10-22 05:35,51.4012
2025-10-22 05:30,51.4573
2025-10-22 05:25,51.5133
2025-10-22 05:20,51.4341
2025-10-22 05:15,51.5181
2025-10-22 05:10,51.5293
2025-10-22 05:05,51.6414
2025-10-22 05:00,51.6863
2025-10-22 04:55,51.7143
2025-10-22 04:50,51.7648
2025-10-22 04:45,51.7704
2025-10-22 04:40,51.7600
2025-10-22 04:35,51.6819
2025-10-22 04:30,51.7990
2025-10-22 04:25,51.7522
2025-10-22 04:20,51.7003
2025-10-22 04:15,51.6743
2025-10-22 04:10,51.7020
2025-10-22 04:05,51.9191
2025-10-22 04:00,51.7688
2025-10-21 19:55,51.4345
2025-10-21 19:50,51.3777
2025-10-21 19:45,51.4044
2025-10-21 19:40,51.4210
2025-10-21 19:35,51.4321
2025-10-21 19:30,51.3746
2025-10-21 19:25,51.4188
2025-10-21 19:20,51.4084
2025-10-21 19:15,51.3093
2025-10-21 19:10,51.3041
2025-10-21 19:05,51.1213
2025-10-21 19:00,51.0479
2025-10-21 18:55,50.8375
2025-10-21 18:50,50.7900
2025-10-21 18:45,50.6684
2025-10-21 18:40,50.8647
2025-10-21 18:35,50.8066
2025-10-21 18:30,50.9432
2025-10-21 18:25,50.8799
2025-10-21 18:20,50.8272
