time,RSI
2025-04-30 19:55,51.9904
2025-04-30 19:50,52.0050
2025-04-30 19:45,52.0260
2025-04-30 19:40,51.9494
2025-04-30 19:35,52.0114
2025-04-30 19:30,51.9912
2025-04-30 19:25,51.9158
2025-04-30 19:20,51.9827
2025-04-30 19:15,51.9190
2025-04-30 19:10,51.8720
2025-04-30 19:05,51.9082
2025-04-30 19:00,51.8747
2025-04-30 18:55,51.7864
2025-04-30 18:50,51.8633
2025-04-30 18:45,51.7494
2025-04-30 18:40,49.8688
2025-04-30 18:35,51.9962
2025-04-30 18:30,52.0523
2025-04-30 18:25,52.0547
2025-04-30 18:20,52.0625
2025-04-30 18:15,52.0757
2025-04-30 18:10,52.3470
2025-04-30 18:05,51.9884
2025-04-30 18:00,51.7127
2025-04-30 17:55,51.3421
2025-04-30 17:50,51.4964
2025-04-30 17:45,51.6827
2025-04-30 17:40,51.8324
2025-04-30 17:35,51.8214
2025-04-30 17:30,51.7665
2025-04-30 17:25,51.7482
2025-04-30 17:20,51.6969
2025-04-30 17:15,51.8225
2025-04-30 17:10,51.7969
2025-04-30 17:05,51.7750
2025-04-30 17:00,51.7058
2025-04-30 16:55,51.9567
2025-04-30 16:50,52.1540
2025-04-30 16:45,52.3098
2025-04-30 16:40,52.1344
2025-04-30 16:35,51.7401
2025-04-30 16:30,51.7460
2025-04-30 16:25,51.7423
2025-04-30 16:20,49.9619
2025-04-30 16:15,51.4967
2025-04-30 16:10,50.8961
2025-04-30 16:05,51.2353
2025-04-30 16:00,49.9243
2025-04-30 15:55,49.7760
2025-04-30 15:50,49.2467
2025-04-30 15:45,49.1449
2025-04-30 15:40,48.9361
2025-04-30 15:35,48.8619
2025-04-30 15:30,48.8407
2025-04-30 15:25,48.9763
2025-04-30 15:20,48.8646
2025-04-30 15:15,48.9564
2025-04-30 15:10,48.8692
2025-04-30 15:05,48.8907
2025-04-30 15:00,48.7767
2025-04-30 14:55,48.8932
2025-04-30 14:50,48.9891
2025-04-30 14:45,48.7930
2025-04-30 14:40,48.7930
2025-04-30 14:35,48.9555
2025-04-30 14:30,48.9293
2025-04-30 14:25,49.0462
2025-04-30 14:20,49.1760
2025-04-30 14:15,49.1500
2025-04-30 14:10,49.0199
2025-04-30 14:05,48.8195
2025-04-30 14:00,48.8424
2025-04-30 13:55,48.9483
2025-04-30 13:50,48.8311
2025-04-30 13:45,48.8686
2025-04-30 13:40,48.7901
2025-04-30 13:35,48.7771
2025-04-30 13:30,48.7423
2025-04-30 13:25,48.5109
2025-04-30 13:20,48.4759
2025-04-30 13:15,48.3356
2025-04-30 13:10,48.4178
2025-04-30 13:05,48.5911
2025-04-30 13:00,48.6180
2025-04-30 12:55,48.6366
2025-04-30 12:50,48.5100
2025-04-30 12:45,48.4859
2025-04-30 12:40,48.5909
2025-04-30 12:35,48.2710
2025-04-30 12:30,48.3698
2025-04-30 12:25,48.3842
2025-04-30 12:20,48.5884
2025-04-30 12:15,48.6278
2025-04-30 12:10,48.6463
2025-04-30 12:05,48.7166
2025-04-30 12:00,48.7538
2025-04-30 11:55,48.7256
2025-04-30 11:50,48.8351
2025-04-30 11:45,48.8286
2025-04-30 11:40,48.6921
2025-04-30 11:35,48.7910
2025-04-30 11:30,48.7087
2025-04-30 11:25,48.5696
2025-04-30 11:20,48.7629
2025-04-30 11:15,48.7758
2025-04-30 11:10,48.7964
2025-04-30 11:05,48.6012
2025-04-30 11:00,48.3214
2025-04-30 10:55,48.1763
2025-04-30 10:50,48.3632
2025-04-30 10:45,48.3170
2025-04-30 10:40,48.1119
2025-04-30 10:35,48.2619
2025-04-30 10:30,48.3403
2025-04-30 10:25,48.1724
2025-04-30 10:20,48.2259
2025-04-30 10:15,48.0398
2025-04-30 10:10,47.9287
2025-04-30 10:05,47.6335
2025-04-30 10:00,47.6065
2025-04-30 09:55,47.9554
2025-04-30 09:50,48.0961
2025-04-30 09:45,48.0648
2025-04-30 09:40,48.1186
2025-04-30 09:35,48.4559
2025-04-30 09:30,48.7718
2025-04-30 09:25,48.8438
2025-04-30 09:20,48.8132
2025-04-30 09:15,48.8037
2025-04-30 09:10,48.7419
2025-04-30 09:05,48.9754
2025-04-30 09:00,49.0594
2025-04-30 08:55,49.0462
2025-04-30 08:50,48.9757
2025-04-30 08:45,49.0519
2025-04-30 08:40,49.2646
2025-04-30 08:35,49.3821
2025-04-30 08:30,49.6032
2025-04-30 08:25,49.4760
2025-04-30 08:20,49.8744
2025-04-30 08:15,50.0493
2025-04-30 08:10,50.0362
2025-04-30 08:05,50.3395
2025-04-30 08:00,50.5567
2025-04-30 07:55,50.2858
2025-04-30 07:50,50.2858
2025-04-30 07:45,50.4501
2025-04-30 07:40,50.4901
2025-04-30 07:35,50.4552
2025-04-30 07:30,50.4509
2025-04-30 07:25,50.4553
2025-04-30 07:20,50.4907
2025-04-30 07:15,50.6457
2025-04-30 07:10,50.7123
2025-04-30 07:05,50.7389
2025-04-30 07:00,50.5011
2025-04-30 06:55,50.4403
2025-04-30 06:50,50.3882
2025-04-30 06:45,50.4367
2025-04-30 06:40,50.4281
2025-04-30 06:35,50.3415
2025-04-30 06:30,50.7217
2025-04-30 06:25,50.7707
2025-04-30 06:20,50.7059
2025-04-30 06:15,50.7415
2025-04-30 06:10,50.8526
2025-04-30 06:05,50.8139
2025-04-30 06:00,50.7967
2025-04-30 05:55,50.8499
2025-04-30 05:50,50.8587
2025-04-30 05:45,50.9695
2025-04-30 05:40,50.9610
2025-04-30 05:35,50.9742
2025-04-30 05:30,50.9402
2025-04-30 05:25,50.9190
2025-04-30 05:20,50.9105
2025-04-30 05:15,50.8724
2025-04-30 05:10,50.8639
2025-04-30 05:05,50.8090
2025-04-30 05:00,50.8308
2025-04-30 04:55,50.8308
2025-04-30 04:50,50.8224
2025-04-30 04:45,50.8615
2025-04-30 04:40,50.7859
2025-04-30 04:35,50.7989
2025-04-30 04:30,50.8378
2025-04-30 04:25,50.8724
2025-04-30 04:20,50.9416
2025-04-30 04:15,50.9125
2025-04-30 04:10,50.9125
2025-04-30 04:05,50.9168
2025-04-30 04:00,50.5748
2025-04-29 19:55,50.6435
2025-04-29 19:50,50.6100
2025-04-29 19:45,50.6314
2025-04-29 19:40,50.6784
2025-04-29 19:35,50.5951
2025-04-29 19:30,50.5784
2025-04-29 19:25,50.5701
2025-04-29 19:20,50.5786
2025-04-29 19:15,50.6296
2025-04-29 19:10,50.7402
2025-04-29 19:05,50.7615
2025-04-29 19:00,50.7492
2025-04-29 18:55,50.8473
2025-04-29 18:50,50.8058
2025-04-29 18:45,50.7935
2025-04-29 18:40,50.7401
2025-04-29 18:35,50.7739
2025-04-29 18:30,50.7453
2025-04-29 18:25,50.8360
2025-04-29 18:20,50.8424
2025-04-29 18:15,50.8261
2025-04-29 18:10,50.7935
2025-04-29 18:05,50.7977
2025-04-29 18:00,50.8396
2025-04-29 17:55,50.8194
2025-04-29 17:50,50.7991
2025-04-29 17:45,50.8137
2025-04-29 17:40,50.8408
2025-04-29 17:35,50.8408
2025-04-29 17:30,50.8328
2025-04-29 17:25,50.8616
2025-04-29 17:20,50.8784
2025-04-29 17:15,50.8949
2025-04-29 17:10,50.9239
2025-04-29 17:05,50.9438
2025-04-29 17:00,50.9734
2025-04-29 16:55,50.8531
2025-04-29 16:50,50.9696
2025-04-29 16:45,50.9101
2025-04-29 16:40,51.0131
2025-04-29 16:35,50.8822
2025-04-29 16:30,50.9316
2025-04-29 16:25,51.0387
2025-04-29 16:20,51.0759
2025-04-29 16:15,51.0364
2025-04-29 16:10,51.0837
2025-04-29 16:05,51.0817
2025-04-29 16:00,51.0739
2025-04-29 15:55,51.0189
2025-04-29 15:50,51.2117
2025-04-29 15:45,51.0191
2025-04-29 15:40,51.0848
2025-04-29 15:35,51.1547
2025-04-29 15:30,51.1037
2025-04-29 15:25,51.1816
2025-04-29 15:20,51.1189
2025-04-29 15:15,51.1669
2025-04-29 15:10,51.2214
2025-04-29 15:05,51.1550
2025-04-29 15:00,51.1316
2025-04-29 14:55,51.1602
2025-04-29 14:50,51.1867
2025-04-29 14:45,51.2376
2025-04-29 14:40,51.2743
2025-04-29 14:35,51.2569
2025-04-29 14:30,51.3234
2025-04-29 14:25,51.1984
2025-04-29 14:20,51.1732
2025-04-29 14:15,51.1636
2025-04-29 14:10,51.2384
2025-04-29 14:05,51.3113
2025-04-29 14:00,51.1921
2025-04-29 13:55,51.0684
2025-04-29 13:50,51.0785
2025-04-29 13:45,50.8947
2025-04-29 13:40,50.8306
2025-04-29 13:35,50.7587
2025-04-29 13:30,50.7044
2025-04-29 13:25,50.8807
2025-04-29 13:20,50.8186
2025-04-29 13:15,50.6514
2025-04-29 13:10,50.6260
2025-04-29 13:05,50.6483
2025-04-29 13:00,50.5351
2025-04-29 12:55,50.6228
2025-04-29 12:50,50.6188
