time,SlowD,SlowK
2025-01-31 04:10,73.3376,76.0783
2025-01-31 04:05,75.3115,66.1980
2025-01-31 04:00,78.9765,77.7364
2025-01-30 19:55,76.8630,82.0000
2025-01-30 19:50,68.7389,77.1930
2025-01-30 19:45,65.4717,71.3959
2025-01-30 19:40,65.4519,57.6278
2025-01-30 19:35,74.6108,67.3913
2025-01-30 19:30,84.1463,71.3366
2025-01-30 19:25,88.3880,85.1047
2025-01-30 19:20,85.0100,95.9976
2025-01-30 19:15,78.0829,84.0616
2025-01-30 19:10,77.4337,74.9707
2025-01-30 19:05,80.2260,75.2165
2025-01-30 19:00,81.5078,82.1139
2025-01-30 18:55,78.9513,83.3476
2025-01-30 18:50,67.4915,79.0619
2025-01-30 18:45,55.8201,74.4444
2025-01-30 18:40,43.9451,48.9683
2025-01-30 18:35,45.3241,44.0476
2025-01-30 18:30,48.5987,38.8194
2025-01-30 18:25,54.7733,53.1052
2025-01-30 18:20,56.0939,53.8714
2025-01-30 18:15,51.8773,57.3432
2025-01-30 18:10,43.8541,57.0671
2025-01-30 18:05,33.6996,41.2215
2025-01-30 18:00,37.1150,33.2737
2025-01-30 17:55,50.0720,26.6035
2025-01-30 17:50,73.6756,51.4678
2025-01-30 17:45,89.1534,72.1448
2025-01-30 17:40,97.6751,97.4143
2025-01-30 17:35,95.9515,97.9011
2025-01-30 17:30,89.6238,97.7098
2025-01-30 17:25,79.1997,92.2437
2025-01-30 17:20,69.8612,78.9179
2025-01-30 17:15,62.0476,66.4375
2025-01-30 17:10,56.2174,64.2284
2025-01-30 17:05,47.6369,55.4769
2025-01-30 17:00,43.4721,48.9469
2025-01-30 16:55,44.6061,38.4868
2025-01-30 16:50,50.4763,42.9825
2025-01-30 16:45,58.6706,52.3489
2025-01-30 16:40,64.3737,56.0975
2025-01-30 16:35,69.1229,67.5656
2025-01-30 16:30,65.4303,69.4581
2025-01-30 16:25,57.7326,70.3451
2025-01-30 16:20,46.1252,56.4877
2025-01-30 16:15,36.6063,46.3652
2025-01-30 16:10,29.0717,35.5227
2025-01-30 16:05,24.8889,27.9311
2025-01-30 16:00,22.9067,23.7612
2025-01-30 15:55,20.1241,22.9742
2025-01-30 15:50,25.0628,21.9848
2025-01-30 15:45,34.1732,15.4132
2025-01-30 15:40,54.4634,37.7906
2025-01-30 15:35,67.4865,49.3159
2025-01-30 15:30,78.9160,76.2838
2025-01-30 15:25,79.7699,76.8599
2025-01-30 15:20,80.8238,83.6044
2025-01-30 15:15,83.2829,78.8455
2025-01-30 15:10,86.2439,80.0214
2025-01-30 15:05,87.8572,90.9818
2025-01-30 15:00,82.4298,87.7284
2025-01-30 14:55,74.8825,84.8613
2025-01-30 14:50,60.8397,74.6998
2025-01-30 14:45,44.9213,65.0863
2025-01-30 14:40,29.3601,42.7330
2025-01-30 14:35,19.4552,26.9444
2025-01-30 14:30,12.8646,18.4028
2025-01-30 14:25,8.9647,13.0183
2025-01-30 14:20,8.4741,7.1729
2025-01-30 14:15,19.1953,6.7030
2025-01-30 14:10,37.1995,11.5465
2025-01-30 14:05,59.7968,39.3364
2025-01-30 14:00,72.4014,60.7156
2025-01-30 13:55,79.4791,79.3385
2025-01-30 13:50,82.7916,77.1503
2025-01-30 13:45,84.6926,81.9486
2025-01-30 13:40,83.8920,89.2760
2025-01-30 13:35,75.1328,82.8531
2025-01-30 13:30,66.7133,79.5468
2025-01-30 13:25,59.6750,62.9985
2025-01-30 13:20,61.2043,57.5945
2025-01-30 13:15,64.8416,58.4318
2025-01-30 13:10,66.0085,67.5866
2025-01-30 13:05,63.2959,68.5065
2025-01-30 13:00,59.8225,61.9323
2025-01-30 12:55,57.3900,59.4489
2025-01-30 12:50,50.8595,58.0865
2025-01-30 12:45,41.9385,54.6348
2025-01-30 12:40,29.0038,39.8573
2025-01-30 12:35,19.2745,31.3235
2025-01-30 12:30,14.7988,15.8305
2025-01-30 12:25,24.5819,10.6694
2025-01-30 12:20,43.3084,17.8967
2025-01-30 12:15,64.8302,45.1795
2025-01-30 12:10,77.6625,66.8491
2025-01-30 12:05,84.3531,82.4620
2025-01-30 12:00,84.3802,83.6763
2025-01-30 11:55,82.8238,86.9210
2025-01-30 11:50,79.0154,82.5432
2025-01-30 11:45,78.6341,79.0072
2025-01-30 11:40,80.5914,75.4959
2025-01-30 11:35,79.0985,81.3992
2025-01-30 11:30,65.8125,84.8791
2025-01-30 11:25,41.9457,71.0172
2025-01-30 11:20,21.7266,41.5412
2025-01-30 11:15,10.9778,13.2788
2025-01-30 11:10,9.1905,10.3598
2025-01-30 11:05,6.5824,9.2948
2025-01-30 11:00,8.3697,7.9169
2025-01-30 10:55,15.8909,2.5354
2025-01-30 10:50,28.7888,14.6566
2025-01-30 10:45,34.5242,30.4806
2025-01-30 10:40,34.2367,41.2292
2025-01-30 10:35,28.2915,31.8628
2025-01-30 10:30,26.8426,29.6182
2025-01-30 10:25,23.7142,23.3935
2025-01-30 10:20,25.0098,27.5160
2025-01-30 10:15,30.6780,20.2332
2025-01-30 10:10,45.3515,27.2802
2025-01-30 10:05,61.6902,44.5205
2025-01-30 10:00,67.4691,64.2538
2025-01-30 09:55,59.0723,76.2963
2025-01-30 09:50,39.3754,61.8573
2025-01-30 09:45,26.6229,39.0633
2025-01-30 09:40,20.7743,17.2054
2025-01-30 09:35,22.4364,23.5999
2025-01-30 09:30,16.9079,21.5175
2025-01-30 09:25,12.0720,22.1918
2025-01-30 09:20,10.2855,7.0142
2025-01-30 09:15,20.7645,7.0100
2025-01-30 09:10,33.2540,16.8322
2025-01-30 09:05,38.8755,38.4513
2025-01-30 09:00,31.3830,44.4784
2025-01-30 08:55,20.2610,33.6968
2025-01-30 08:50,13.6698,15.9739
2025-01-30 08:45,15.4754,11.1124
2025-01-30 08:40,25.9326,13.9231
2025-01-30 08:35,43.7086,21.3909
2025-01-30 08:30,65.4650,42.4838
2025-01-30 08:25,83.0614,67.2512
2025-01-30 08:20,91.6563,86.6599
2025-01-30 08:15,91.7970,95.2731
2025-01-30 08:10,87.4793,93.0359
2025-01-30 08:05,83.9643,87.0819
2025-01-30 08:00,82.8131,82.3200
2025-01-30 07:55,83.2492,82.4908
2025-01-30 07:50,81.3030,83.6284
2025-01-30 07:45,76.0184,83.6284
2025-01-30 07:40,64.8046,76.6523
2025-01-30 07:35,51.0186,67.7743
2025-01-30 07:30,37.0991,49.9872
2025-01-30 07:25,33.3166,35.2941
2025-01-30 07:20,40.8391,26.0159
2025-01-30 07:15,58.1390,38.6398
2025-01-30 07:10,73.8701,57.8615
2025-01-30 07:05,85.7191,77.9158
2025-01-30 07:00,91.7822,85.8329
2025-01-30 06:55,90.2440,93.4086
2025-01-30 06:50,78.1136,96.1052
2025-01-30 06:45,56.2688,81.2182
2025-01-30 06:40,36.6547,57.0173
2025-01-30 06:35,24.5327,30.5708
2025-01-30 06:30,23.0163,22.3761
2025-01-30 06:25,24.9842,20.6511
2025-01-30 06:20,28.0759,26.0215
2025-01-30 06:15,30.7218,28.2801
2025-01-30 06:10,36.5214,29.9262
2025-01-30 06:05,46.0248,33.9591
2025-01-30 06:00,58.1619,45.6790
2025-01-30 05:55,70.0960,58.4362
2025-01-30 05:50,79.0043,70.3704
2025-01-30 05:45,79.2706,81.4815
2025-01-30 05:40,66.2546,85.1610
2025-01-30 05:35,50.3055,71.1692
2025-01-30 05:30,45.0903,42.4336
2025-01-30 05:25,52.7259,37.3138
2025-01-30 05:20,65.2195,55.5236
2025-01-30 05:15,70.7172,65.3403
2025-01-30 05:10,71.2243,74.7945
2025-01-30 05:05,69.7496,72.0168
2025-01-30 05:00,65.9244,66.8616
2025-01-30 04:55,64.4349,70.3704
2025-01-30 04:50,55.2399,60.5413
2025-01-30 04:45,51.4512,62.3932
2025-01-30 04:40,49.4669,42.7853
2025-01-30 04:35,57.5192,49.1752
2025-01-30 04:30,63.5814,56.4402
2025-01-30 04:25,69.4965,66.9423
2025-01-30 04:20,71.8729,67.3617
2025-01-30 04:15,74.0666,74.1856
2025-01-30 04:10,74.0874,74.0714
2025-01-30 04:05,75.4651,73.9428
2025-01-30 04:00,73.9980,74.2479
2025-01-29 19:55,65.6083,78.2046
2025-01-29 19:50,49.6241,69.5416
2025-01-29 19:45,39.8286,49.0786
2025-01-29 19:40,44.1948,30.2521
2025-01-29 19:35,62.6630,40.1551
2025-01-29 19:30,77.5403,62.1773
2025-01-29 19:25,85.8116,85.6565
2025-01-29 19:20,82.7786,84.7871
2025-01-29 19:15,79.4664,86.9912
2025-01-29 19:10,69.7933,76.5574
2025-01-29 19:05,60.2981,74.8506
2025-01-29 19:00,48.6495,57.9717
2025-01-29 18:55,40.3923,48.0719
2025-01-29 18:50,35.3921,39.9048
2025-01-29 18:45,33.8561,33.2002
2025-01-29 18:40,40.3338,33.0713
2025-01-29 18:35,48.3398,35.2969
2025-01-29 18:30,56.0317,52.6332
2025-01-29 18:25,55.6038,57.0894
2025-01-29 18:20,53.6583,58.3726
2025-01-29 18:15,45.5365,51.3495
2025-01-29 18:10,39.8385,51.2529
2025-01-29 18:05,31.1744,34.0070
2025-01-29 18:00,29.4082,34.2555
2025-01-29 17:55,29.1850,25.2607
2025-01-29 17:50,36.8518,28.7084
2025-01-29 17:45,51.0464,33.5859
2025-01-29 17:40,67.5960,48.2611
2025-01-29 17:35,80.1379,71.2922
2025-01-29 17:30,83.5675,83.2348
2025-01-29 17:25,79.6823,85.8867
2025-01-29 17:20,71.5432,81.5810
2025-01-29 17:15,62.2684,71.5791
2025-01-29 17:10,57.9229,61.4695
2025-01-29 17:05,57.6364,53.7566
2025-01-29 17:00,58.9951,58.5427
2025-01-29 16:55,53.6156,60.6099
2025-01-29 16:50,46.8862,57.8327
2025-01-29 16:45,41.7402,42.4042
2025-01-29 16:40,46.1795,40.4216
2025-01-29 16:35,53.5608,42.3946
2025-01-29 16:30,62.8567,55.7222
2025-01-29 16:25,65.8772,62.5656
2025-01-29 16:20,65.8457,70.2825
2025-01-29 16:15,60.2739,64.7836
2025-01-29 16:10,56.7784,62.4711
2025-01-29 16:05,51.3872,53.5670
2025-01-29 16:00,49.0323,54.2973
2025-01-29 15:55,43.3868,46.2974
2025-01-29 15:50,46.3107,46.5022
2025-01-29 15:45,54.3770,37.3607
2025-01-29 15:40,70.8031,55.0691
2025-01-29 15:35,74.8483,70.7011
2025-01-29 15:30,67.8909,86.6390
2025-01-29 15:25,48.3224,67.2047
2025-01-29 15:20,33.0990,49.8290
2025-01-29 15:15,27.9850,27.9336
2025-01-29 15:10,37.4692,21.5345
2025-01-29 15:05,56.6057,34.4870
2025-01-29 15:00,73.6193,56.3860
2025-01-29 14:55,84.5303,78.9442
2025-01-29 14:50,82.0908,85.5278
2025-01-29 14:45,67.0765,89.1189
2025-01-29 14:40,43.7378,71.6256
2025-01-29 14:35,24.5802,40.4850
2025-01-29 14:30,18.6042,19.1027
2025-01-29 14:25,20.2163,14.1529
2025-01-29 14:20,25.2528,22.5572
2025-01-29 14:15,32.3172,23.9388
2025-01-29 14:10,43.8203,29.2624
2025-01-29 14:05,58.6545,43.7503
2025-01-29 14:00,63.5254,58.4481
2025-01-29 13:55,56.0761,73.7650
2025-01-29 13:50,41.7475,58.3630
2025-01-29 13:45,40.6471,36.1003
2025-01-29 13:40,51.8288,30.7791
2025-01-29 13:35,64.5816,55.0618
2025-01-29 13:30,63.8108,69.6456
2025-01-29 13:25,57.0015,69.0373
2025-01-29 13:20,45.0173,52.7493
2025-01-29 13:15,34.3469,49.2180
2025-01-29 13:10,20.9987,33.0846
2025-01-29 13:05,14.2054,20.7382
2025-01-29 13:00,15.4199,9.1734
2025-01-29 12:55,24.8002,12.7045
2025-01-29 12:50,40.1789,24.3818
2025-01-29 12:45,56.0857,37.3143
2025-01-29 12:40,71.8212,58.8408
2025-01-29 12:35,81.8110,72.1021
2025-01-29 12:30,81.0985,84.5208
2025-01-29 12:25,69.3798,88.8100
2025-01-29 12:20,51.8850,69.9646
2025-01-29 12:15,42.1482,49.3648
2025-01-29 12:10,45.7627,36.3255
2025-01-29 12:05,53.4734,40.7543
2025-01-29 12:00,61.7537,60.2083
2025-01-29 11:55,54.7572,59.4574
2025-01-29 11:50,49.8164,65.5952
2025-01-29 11:45,40.3572,39.2188
2025-01-29 11:40,45.4266,44.6351
2025-01-29 11:35,42.8499,37.2175
2025-01-29 11:30,39.3136,54.4273
2025-01-29 11:25,26.5234,36.9048
2025-01-29 11:20,24.2306,26.6087
2025-01-29 11:15,30.4802,16.0566
2025-01-29 11:10,46.5237,30.0266
2025-01-29 11:05,60.6358,45.3576
2025-01-29 11:00,68.4747,64.1869
2025-01-29 10:55,70.8892,72.3628
2025-01-29 10:50,71.7599,68.8743
2025-01-29 10:45,78.2026,71.4304
2025-01-29 10:40,83.5123,74.9751
2025-01-29 10:35,88.2714,88.2022
2025-01-29 10:30,86.0150,87.3597
2025-01-29 10:25,80.3300,89.2522
2025-01-29 10:20,64.2576,81.4331
2025-01-29 10:15,46.0920,70.3046
2025-01-29 10:10,28.8049,41.0352
2025-01-29 10:05,21.3536,26.9362
2025-01-29 10:00,21.3950,18.4432
2025-01-29 09:55,28.1420,18.6813
2025-01-29 09:50,39.8558,27.0605
2025-01-29 09:45,52.8644,38.6843
2025-01-29 09:40,66.1860,53.8226
2025-01-29 09:35,79.0725,66.0862
2025-01-29 09:30,90.1024,78.6491
2025-01-29 09:25,97.0623,92.4820
2025-01-29 09:20,99.5072,99.1762
2025-01-29 09:15,97.1591,99.5285
2025-01-29 09:10,93.6129,99.8170
2025-01-29 09:05,88.8724,92.1317
2025-01-29 09:00,84.6731,88.8899
2025-01-29 08:55,77.1859,85.5957
2025-01-29 08:50,67.9216,79.5336
2025-01-29 08:45,57.8683,66.4285
2025-01-29 08:40,52.0851,57.8027
2025-01-29 08:35,48.7390,49.3736
2025-01-29 08:30,51.5817,49.0789
2025-01-29 08:25,55.6293,47.7645
2025-01-29 08:20,61.8194,57.9017
2025-01-29 08:15,61.8068,61.2218
2025-01-29 08:10,56.4781,66.3347
2025-01-29 08:05,42.0664,57.8641
2025-01-29 08:00,33.4987,45.2354
2025-01-29 07:55,33.0319,23.0997
2025-01-29 07:50,45.2137,32.1611
2025-01-29 07:45,56.9183,43.8349
2025-01-29 07:40,67.8691,59.6452
2025-01-29 07:35,74.3405,67.2747
2025-01-29 07:30,72.6881,76.6876
2025-01-29 07:25,61.6711,79.0591
2025-01-29 07:20,53.9039,62.3178
2025-01-29 07:15,53.8636,43.6364
2025-01-29 07:10,61.8687,55.7576
2025-01-29 07:05,58.4259,62.1970
2025-01-29 07:00,52.2348,67.6515
2025-01-29 06:55,44.8396,45.4293
2025-01-29 06:50,47.3627,43.6237
2025-01-29 06:45,55.8117,45.4657
2025-01-29 06:40,69.0934,52.9986
2025-01-29 06:35,84.7605,68.9709
2025-01-29 06:30,91.7366,85.3107
2025-01-29 06:25,88.5438,100.0000
2025-01-29 06:20,75.4545,89.8990
2025-01-29 06:15,63.5438,75.7323
2025-01-29 06:10,53.5839,60.7323
2025-01-29 06:05,49.0347,54.1667
2025-01-29 06:00,49.4517,45.8527
2025-01-29 05:55,57.8461,47.0846
2025-01-29 05:50,69.0859,55.4179
2025-01-29 05:45,79.9288,71.0358
2025-01-29 05:40,83.4763,80.8039
2025-01-29 05:35,81.7341,87.9468
2025-01-29 05:30,78.0077,81.6782
2025-01-29 05:25,79.9817,75.5772
2025-01-29 05:20,84.8620,76.7677
2025-01-29 05:15,89.3455,87.6001
2025-01-29 05:10,89.7266,90.2182
2025-01-29 05:05,91.3020,90.2182
2025-01-29 05:00,91.9250,88.7434
2025-01-29 04:55,89.6510,94.9444
2025-01-29 04:50,77.4511,92.0872
2025-01-29 04:45,61.4822,81.9214
2025-01-29 04:40,48.8817,58.3447
2025-01-29 04:35,48.6169,44.1806
2025-01-29 04:30,57.8381,44.1200
2025-01-29 04:25,70.0892,57.5502
2025-01-29 04:20,75.9526,71.8442
2025-01-29 04:15,75.1826,80.8734
2025-01-29 04:10,70.2820,75.1403
2025-01-29 04:05,67.4575,69.5342
2025-01-29 04:00,63.1066,66.1716
2025-01-28 19:55,56.4815,66.6667
2025-01-28 19:50,49.0741,56.4815
2025-01-28 19:45,45.5556,46.2963
2025-01-28 19:40,44.5589,44.4444
2025-01-28 19:35,43.3062,45.9259
2025-01-28 19:30,41.1894,43.3062
2025-01-28 19:25,42.3005,40.6865
2025-01-28 19:20,45.5338,39.5754
2025-01-28 19:15,47.6219,46.6396
2025-01-28 19:10,43.5975,50.3865
2025-01-28 19:05,40.6188,45.8396
2025-01-28 19:00,41.0372,34.5664
2025-01-28 18:55,47.5400,41.4505
2025-01-28 18:50,54.5702,47.0948
2025-01-28 18:45,61.7517,54.0747
2025-01-28 18:40,72.5704,62.5411
2025-01-28 18:35,78.9456,68.6395
2025-01-28 18:30,80.6689,86.5306
2025-01-28 18:25,70.7143,81.6667
2025-01-28 18:20,56.7460,73.8095
2025-01-28 18:15,51.4815,56.6667
2025-01-28 18:10,52.8128,39.7619
2025-01-28 18:05,62.9828,58.0159
2025-01-28 18:00,61.3890,60.6607
2025-01-28 17:55,59.4606,70.2717
2025-01-28 17:50,52.5799,53.2347
2025-01-28 17:45,47.1234,54.8755
2025-01-28 17:40,37.0403,49.6296
2025-01-28 17:35,25.2572,36.8651
2025-01-28 17:30,18.7320,24.6260
2025-01-28 17:25,14.6065,14.2804
2025-01-28 17:20,17.5434,17.2897
2025-01-28 17:15,22.5474,12.2493
2025-01-28 17:10,38.7078,23.0913
2025-01-28 17:05,56.9246,32.3016
2025-01-28 17:00,73.1363,60.7304
2025-01-28 16:55,74.8526,77.7417
2025-01-28 16:50,71.3931,80.9368
2025-01-28 16:45,71.7634,65.8793
2025-01-28 16:40,82.5467,67.3631
2025-01-28 16:35,92.4858,82.0478
2025-01-28 16:30,97.1151,98.2293
2025-01-28 16:25,88.7196,97.1803
2025-01-28 16:20,73.4522,95.9359
2025-01-28 16:15,50.4336,73.0427
2025-01-28 16:10,40.2802,51.3780
2025-01-28 16:05,38.9966,26.8802
2025-01-28 16:00,53.8047,42.5825
2025-01-28 15:55,61.5365,47.5270
2025-01-28 15:50,71.5460,71.3047
2025-01-28 15:45,70.0609,65.7778
2025-01-28 15:40,66.6650,77.5556
2025-01-28 15:35,51.5915,66.8494
2025-01-28 15:30,34.1935,55.5899
2025-01-28 15:25,18.3922,32.3351
2025-01-28 15:20,10.3131,14.6555
2025-01-28 15:15,10.8774,8.1859
2025-01-28 15:10,21.1194,8.0980
2025-01-28 15:05,39.3792,16.3482
2025-01-28 15:00,60.7603,38.9120
2025-01-28 14:55,77.2078,62.8775
2025-01-28 14:50,86.3490,80.4916
2025-01-28 14:45,90.6187,88.2542
2025-01-28 14:40,84.4001,90.3012
2025-01-28 14:35,75.6275,93.3006
2025-01-28 14:30,59.3636,69.5985
2025-01-28 14:25,50.0347,63.9835
2025-01-28 14:20,37.1051,44.5089
2025-01-28 14:15,32.0870,41.6116
2025-01-28 14:10,27.8670,25.1948
2025-01-28 14:05,36.0842,29.4545
2025-01-28 14:00,44.6165,28.9517
2025-01-28 13:55,53.4934,49.8466
2025-01-28 13:50,47.4598,55.0513
2025-01-28 13:45,32.4983,55.5822
2025-01-28 13:40,17.9864,31.7459
2025-01-28 13:35,11.0679,10.1669
2025-01-28 13:30,11.9596,12.0464
2025-01-28 13:25,10.3312,10.9903
2025-01-28 13:20,11.3392,12.8422
2025-01-28 13:15,12.6790,7.1612
2025-01-28 13:10,18.1807,14.0143
2025-01-28 13:05,18.7706,16.8614
2025-01-28 13:00,18.7444,23.6664
2025-01-28 12:55,16.0465,15.7839
2025-01-28 12:50,18.1174,16.7829
2025-01-28 12:45,24.7495,15.5726
2025-01-28 12:40,37.7354,21.9965
2025-01-28 12:35,56.5576,36.6795
