time,SlowD,SlowK
2025-06-30 09:10,58.7649,55.3721
2025-06-30 09:05,52.5542,67.0498
2025-06-30 09:00,35.8229,53.8730
2025-06-30 08:55,20.6578,36.7397
2025-06-30 08:50,13.9282,16.8561
2025-06-30 08:45,19.4358,8.3776
2025-06-30 08:40,32.8019,16.5510
2025-06-30 08:35,45.2594,33.3789
2025-06-30 08:30,52.8213,48.4757
2025-06-30 08:25,56.6336,53.9237
2025-06-30 08:20,59.0576,56.0644
2025-06-30 08:15,64.7767,59.9128
2025-06-30 08:10,69.8347,61.1956
2025-06-30 08:05,73.8728,73.2217
2025-06-30 08:00,67.7293,75.0867
2025-06-30 07:55,55.9352,73.3099
2025-06-30 07:50,41.3751,54.7914
2025-06-30 07:45,34.3988,39.7043
2025-06-30 07:40,40.3181,29.6296
2025-06-30 07:35,57.3870,33.8624
2025-06-30 07:30,77.6385,57.4623
2025-06-30 07:25,91.1074,80.8362
2025-06-30 07:20,91.2529,94.6169
2025-06-30 07:15,81.4879,97.8689
2025-06-30 07:10,60.7937,81.2727
2025-06-30 07:05,41.9127,65.3221
2025-06-30 07:00,22.7228,35.7862
2025-06-30 06:55,21.2032,24.6299
2025-06-30 06:50,29.0609,7.7523
2025-06-30 06:45,49.5212,31.2275
2025-06-30 06:40,62.3679,48.2030
2025-06-30 06:35,71.7934,69.1332
2025-06-30 06:30,69.3618,69.7674
2025-06-30 06:25,61.4906,76.4795
2025-06-30 06:20,44.1124,61.8386
2025-06-30 06:15,31.7403,46.1538
2025-06-30 06:10,21.0873,24.3449
2025-06-30 06:05,17.7798,24.7222
2025-06-30 06:00,13.3588,14.1949
2025-06-30 05:55,22.5301,14.4222
2025-06-30 05:50,39.3937,11.4592
2025-06-30 05:45,64.8994,41.7088
2025-06-30 05:40,79.3959,65.0132
2025-06-30 05:35,87.4471,87.9762
2025-06-30 05:30,90.0661,85.1984
2025-06-30 05:25,87.9630,89.1667
2025-06-30 05:20,79.1402,95.8333
2025-06-30 05:15,62.0635,78.8889
2025-06-30 05:10,56.4021,62.6984
2025-06-30 05:05,59.0653,44.6032
2025-06-30 05:00,63.8885,61.9048
2025-06-30 04:55,59.3835,70.6878
2025-06-30 04:50,46.9320,59.0729
2025-06-30 04:45,40.2213,48.3897
2025-06-30 04:40,37.4737,33.3333
2025-06-30 04:35,46.1427,38.9409
2025-06-30 04:30,58.6793,40.1470
2025-06-30 04:25,73.9896,59.3403
2025-06-30 04:20,83.4892,76.5506
2025-06-30 04:15,89.5345,86.0779
2025-06-30 04:10,91.4350,87.8389
2025-06-30 04:05,88.3497,94.6867
2025-06-30 04:00,80.0913,91.7795
2025-06-27 19:55,74.1695,78.5830
2025-06-27 19:50,72.6101,69.9114
2025-06-27 19:45,67.0319,74.0140
2025-06-27 19:40,55.3852,73.9050
2025-06-27 19:35,43.0354,53.1766
2025-06-27 19:30,41.8543,39.0741
2025-06-27 19:25,43.8185,36.8556
2025-06-27 19:20,42.8433,49.6333
2025-06-27 19:15,34.3924,44.9667
2025-06-27 19:10,28.4971,33.9298
2025-06-27 19:05,28.9708,24.2807
2025-06-27 19:00,35.8772,27.2807
2025-06-27 18:55,46.6602,35.3509
2025-06-27 18:50,52.5309,45.0000
2025-06-27 18:45,55.1852,59.6296
2025-06-27 18:40,51.9753,52.9630
2025-06-27 18:35,57.0988,52.9630
2025-06-27 18:30,58.4444,50.0000
2025-06-27 18:25,53.5733,68.3333
2025-06-27 18:20,35.2567,57.0000
2025-06-27 18:15,20.1096,35.3867
2025-06-27 18:10,12.1199,13.3833
2025-06-27 18:05,15.6742,11.5588
2025-06-27 18:00,23.8754,11.4177
2025-06-27 17:55,36.0417,24.0461
2025-06-27 17:50,47.7525,36.1623
2025-06-27 17:45,59.1992,47.9167
2025-06-27 17:40,70.1803,59.1784
2025-06-27 17:35,72.9116,70.5025
2025-06-27 17:30,68.9829,80.8600
2025-06-27 17:25,59.0543,67.3724
2025-06-27 17:20,55.5942,58.7165
2025-06-27 17:15,55.3866,51.0741
2025-06-27 17:10,57.7437,56.9921
2025-06-27 17:05,58.1281,58.0937
2025-06-27 17:00,58.9176,58.1454
2025-06-27 16:55,60.5398,58.1454
2025-06-27 16:50,63.1197,60.4621
2025-06-27 16:45,64.9489,63.0120
2025-06-27 16:40,65.8724,65.8849
2025-06-27 16:35,65.0760,65.9500
2025-06-27 16:30,65.5116,65.7824
2025-06-27 16:25,67.2837,63.4957
2025-06-27 16:20,72.1961,67.2568
2025-06-27 16:15,78.3353,71.0987
2025-06-27 16:10,84.4320,78.2328
2025-06-27 16:05,81.9263,85.6743
2025-06-27 16:00,71.2086,89.3890
2025-06-27 15:55,60.0848,70.7156
2025-06-27 15:50,62.6806,53.5210
2025-06-27 15:45,76.2200,56.0177
2025-06-27 15:40,89.3714,78.5031
2025-06-27 15:35,94.3445,94.1393
2025-06-27 15:30,93.6677,95.4718
2025-06-27 15:25,91.8855,93.4223
2025-06-27 15:20,91.9800,92.1091
2025-06-27 15:15,86.5368,90.1250
2025-06-27 15:10,72.8769,93.7060
2025-06-27 15:05,49.9732,75.7795
2025-06-27 15:00,31.4473,49.1453
2025-06-27 14:55,20.6243,24.9948
2025-06-27 14:50,16.5326,20.2017
2025-06-27 14:45,11.9161,16.6765
2025-06-27 14:40,8.2972,12.7196
2025-06-27 14:35,7.3897,6.3521
2025-06-27 14:30,12.5281,5.8198
2025-06-27 14:25,21.1570,9.9970
2025-06-27 14:20,25.7636,21.7673
2025-06-27 14:15,23.7639,31.7065
2025-06-27 14:10,17.6820,23.8170
2025-06-27 14:05,17.1370,15.7683
2025-06-27 14:00,20.5670,13.4607
2025-06-27 13:55,24.3618,22.1822
2025-06-27 13:50,24.6591,26.0581
2025-06-27 13:45,21.5854,24.8450
2025-06-27 13:40,18.8470,23.0741
2025-06-27 13:35,18.3067,16.8371
2025-06-27 13:30,23.7708,16.6298
2025-06-27 13:25,33.3757,21.4531
2025-06-27 13:20,39.4974,33.2294
2025-06-27 13:15,46.2951,45.4446
2025-06-27 13:10,51.5087,39.8182
2025-06-27 13:05,63.5837,53.6225
2025-06-27 13:00,63.9590,61.0853
2025-06-27 12:55,56.0046,76.0433
2025-06-27 12:50,38.9563,54.7484
2025-06-27 12:45,32.0266,37.2222
2025-06-27 12:40,29.1881,24.8983
2025-06-27 12:35,29.2665,33.9593
2025-06-27 12:30,26.6492,28.7068
2025-06-27 12:25,30.0044,25.1333
2025-06-27 12:20,41.4132,26.1075
2025-06-27 12:15,51.8445,38.7724
2025-06-27 12:10,59.2444,59.3597
2025-06-27 12:05,58.5817,57.4014
2025-06-27 12:00,59.7512,60.9720
2025-06-27 11:55,62.5459,57.3718
2025-06-27 11:50,68.9130,60.9100
2025-06-27 11:45,76.6835,69.3559
2025-06-27 11:40,83.1540,76.4732
2025-06-27 11:35,84.9662,84.2214
2025-06-27 11:30,86.1009,88.7674
2025-06-27 11:25,83.0197,81.9096
2025-06-27 11:20,80.5226,87.6257
2025-06-27 11:15,66.1325,79.5238
2025-06-27 11:10,50.6448,74.4184
2025-06-27 11:05,33.4881,44.4552
2025-06-27 11:00,27.8436,33.0609
2025-06-27 10:55,23.6345,22.9481
2025-06-27 10:50,23.3895,27.5218
2025-06-27 10:45,21.3296,20.4334
2025-06-27 10:40,21.6171,22.2133
2025-06-27 10:35,21.5670,21.3420
2025-06-27 10:30,25.2876,21.2960
2025-06-27 10:25,31.3400,22.0631
2025-06-27 10:20,41.7332,32.5038
2025-06-27 10:15,48.6765,39.4531
2025-06-27 10:10,56.3071,53.2425
2025-06-27 10:05,60.6367,53.3339
2025-06-27 10:00,68.3642,62.3450
2025-06-27 09:55,71.6583,66.2311
2025-06-27 09:50,70.3038,76.5166
2025-06-27 09:45,65.8843,72.2271
2025-06-27 09:40,61.0511,62.1679
2025-06-27 09:35,55.8819,63.2578
2025-06-27 09:30,43.4668,57.7276
2025-06-27 09:25,30.3613,46.6601
2025-06-27 09:20,21.8563,26.0125
2025-06-27 09:15,26.4801,18.4113
2025-06-27 09:10,33.4610,21.1450
2025-06-27 09:05,45.0686,39.8841
2025-06-27 09:00,43.1171,39.3540
2025-06-27 08:55,45.0869,55.9678
2025-06-27 08:50,38.5258,34.0297
2025-06-27 08:45,49.0630,45.2634
2025-06-27 08:40,61.6344,36.2842
2025-06-27 08:35,82.0105,65.6413
2025-06-27 08:30,92.0684,82.9776
2025-06-27 08:25,96.1326,97.4127
2025-06-27 08:20,95.1341,95.8148
2025-06-27 08:15,94.6498,95.1702
2025-06-27 08:10,91.4860,94.4172
2025-06-27 08:05,89.1333,94.3619
2025-06-27 08:00,84.5790,85.6789
2025-06-27 07:55,85.9882,87.3590
2025-06-27 07:50,85.3454,80.6991
2025-06-27 07:45,87.5381,89.9066
2025-06-27 07:40,85.5487,85.4306
2025-06-27 07:35,84.1262,87.2772
2025-06-27 07:30,83.0603,83.9382
2025-06-27 07:25,81.3230,81.1631
2025-06-27 07:20,81.8308,84.0796
2025-06-27 07:15,80.7884,78.7264
2025-06-27 07:10,84.1585,82.6866
2025-06-27 07:05,86.5317,80.9524
2025-06-27 07:00,83.8119,88.8364
2025-06-27 06:55,70.8664,89.8061
2025-06-27 06:50,50.5270,72.7931
2025-06-27 06:45,39.3408,50.0000
2025-06-27 06:40,42.6635,28.7879
2025-06-27 06:35,53.0180,39.2344
2025-06-27 06:30,55.0951,59.9681
2025-06-27 06:25,44.3194,59.8516
2025-06-27 06:20,35.9783,45.4656
2025-06-27 06:15,35.9342,27.6410
2025-06-27 06:10,41.1987,34.8283
2025-06-27 06:05,47.4343,45.3333
2025-06-27 06:00,53.9683,43.4343
2025-06-27 05:55,58.8793,53.5354
2025-06-27 05:50,58.8815,64.9351
2025-06-27 05:45,51.2067,58.1674
2025-06-27 05:40,50.2323,53.5422
2025-06-27 05:35,49.4513,41.9107
2025-06-27 05:30,51.5304,55.2440
2025-06-27 05:25,44.3503,51.1991
2025-06-27 05:20,37.6543,48.1481
2025-06-27 05:15,29.8709,33.7037
2025-06-27 05:10,35.2012,31.1111
2025-06-27 05:05,45.6235,24.7980
2025-06-27 05:00,64.2878,49.6944
2025-06-27 04:55,74.4615,62.3780
2025-06-27 04:50,78.5869,80.7910
2025-06-27 04:45,67.9117,80.2155
2025-06-27 04:40,57.7034,74.7541
2025-06-27 04:35,51.1844,48.7654
2025-06-27 04:30,63.4201,49.5906
2025-06-27 04:25,77.2641,55.1972
2025-06-27 04:20,90.5911,85.4724
2025-06-27 04:15,90.9569,91.1228
2025-06-27 04:10,82.8773,95.1782
2025-06-27 04:05,70.9660,86.5696
2025-06-27 04:00,63.2206,66.8841
2025-06-26 19:55,66.8519,59.4444
2025-06-26 19:50,70.0000,63.3333
2025-06-26 19:45,67.0370,77.7778
2025-06-26 19:40,54.5139,68.8889
2025-06-26 19:35,40.8102,54.4444
2025-06-26 19:30,29.2277,40.2083
2025-06-26 19:25,19.8375,27.7778
2025-06-26 19:20,17.1439,19.6970
2025-06-26 19:15,16.4512,12.0377
2025-06-26 19:10,25.1928,19.6970
2025-06-26 19:05,37.1739,17.6190
2025-06-26 19:00,58.9198,38.2625
2025-06-26 18:55,74.1758,55.6402
2025-06-26 18:50,84.7371,82.8568
2025-06-26 18:45,85.2365,84.0305
2025-06-26 18:40,78.3336,87.3239
2025-06-26 18:35,63.4515,84.3549
2025-06-26 18:30,46.8647,63.3221
2025-06-26 18:25,40.4721,42.6775
2025-06-26 18:20,47.0560,34.5946
2025-06-26 18:15,57.9860,44.1441
2025-06-26 18:10,68.8108,62.4294
2025-06-26 18:05,71.9499,67.3843
2025-06-26 18:00,74.5635,76.6186
2025-06-26 17:55,74.5063,71.8468
2025-06-26 17:50,78.9959,75.2252
2025-06-26 17:45,84.7583,76.4468
2025-06-26 17:40,91.6359,85.3156
2025-06-26 17:35,95.3393,92.5124
2025-06-26 17:30,96.2109,97.0796
2025-06-26 17:25,95.5966,96.4259
2025-06-26 17:20,94.7900,95.1273
2025-06-26 17:15,94.7867,95.2366
2025-06-26 17:10,93.0824,94.0061
2025-06-26 17:05,89.1363,95.1175
2025-06-26 17:00,82.2618,90.1235
2025-06-26 16:55,76.3228,82.1679
2025-06-26 16:50,73.9178,74.4941
2025-06-26 16:45,75.6968,72.3063
2025-06-26 16:40,77.1285,74.9530
2025-06-26 16:35,74.4229,79.8310
2025-06-26 16:30,65.2969,76.6014
2025-06-26 16:25,54.9374,66.8363
2025-06-26 16:20,44.6213,52.4530
2025-06-26 16:15,38.7359,45.5229
2025-06-26 16:10,37.2746,35.8880
2025-06-26 16:05,47.2237,34.7969
2025-06-26 16:00,55.9017,41.1388
2025-06-26 15:55,56.7794,65.7353
2025-06-26 15:50,42.2757,60.8310
2025-06-26 15:45,27.4165,43.7718
2025-06-26 15:40,24.7027,22.2243
2025-06-26 15:35,33.9146,16.2534
2025-06-26 15:30,53.7762,35.6306
2025-06-26 15:25,66.4919,49.8600
2025-06-26 15:20,73.8065,75.8382
2025-06-26 15:15,64.7132,73.7775
2025-06-26 15:10,50.8688,71.8038
2025-06-26 15:05,31.0483,48.5584
2025-06-26 15:00,19.2874,32.2442
2025-06-26 14:55,15.3074,12.3423
2025-06-26 14:50,27.9472,13.2755
2025-06-26 14:45,47.9311,20.3044
2025-06-26 14:40,72.6372,50.2617
2025-06-26 14:35,85.6959,73.2272
2025-06-26 14:30,92.0073,94.4226
2025-06-26 14:25,90.9016,89.4380
2025-06-26 14:20,91.8791,92.1613
2025-06-26 14:15,88.7092,91.1053
2025-06-26 14:10,84.0465,92.3705
2025-06-26 14:05,79.6463,82.6517
2025-06-26 14:00,81.8670,77.1175
2025-06-26 13:55,85.6254,79.1699
2025-06-26 13:50,88.5964,89.3135
2025-06-26 13:45,84.7047,88.3928
2025-06-26 13:40,80.1928,88.0830
2025-06-26 13:35,74.4662,77.6382
2025-06-26 13:30,72.8289,74.8571
2025-06-26 13:25,72.7978,70.9033
2025-06-26 13:20,75.4805,72.7263
2025-06-26 13:15,75.3083,74.7637
2025-06-26 13:10,69.3326,78.9516
2025-06-26 13:05,55.9626,72.2095
2025-06-26 13:00,40.0051,56.8368
2025-06-26 12:55,27.5828,38.8416
2025-06-26 12:50,19.9041,24.3369
2025-06-26 12:45,17.6189,19.5699
2025-06-26 12:40,22.0791,15.8054
2025-06-26 12:35,35.6961,17.4815
2025-06-26 12:30,54.0892,32.9503
2025-06-26 12:25,67.4634,56.6563
2025-06-26 12:20,72.8586,72.6608
2025-06-26 12:15,73.1966,73.0730
2025-06-26 12:10,71.8624,72.8420
2025-06-26 12:05,61.4270,73.6747
2025-06-26 12:00,44.1433,69.0705
2025-06-26 11:55,28.4030,41.5358
2025-06-26 11:50,27.1159,21.8237
2025-06-26 11:45,39.4145,21.8495
2025-06-26 11:40,56.4418,37.6745
2025-06-26 11:35,72.1873,58.7196
2025-06-26 11:30,83.5689,72.9313
2025-06-26 11:25,90.3445,84.9110
2025-06-26 11:20,92.5299,92.8644
2025-06-26 11:15,89.4261,93.2580
2025-06-26 11:10,85.7210,91.4673
2025-06-26 11:05,82.2386,83.5529
2025-06-26 11:00,82.6175,82.1427
2025-06-26 10:55,83.9422,81.0202
2025-06-26 10:50,85.9184,84.6897
2025-06-26 10:45,85.9496,86.1168
2025-06-26 10:40,85.5289,86.9487
2025-06-26 10:35,82.0030,84.7833
2025-06-26 10:30,79.2712,84.8548
2025-06-26 10:25,72.0891,76.3709
2025-06-26 10:20,71.2980,76.5878
2025-06-26 10:15,69.9517,63.3086
2025-06-26 10:10,70.8472,73.9978
2025-06-26 10:05,58.2285,72.5486
2025-06-26 10:00,42.7929,65.9951
2025-06-26 09:55,28.6579,36.1416
2025-06-26 09:50,26.5267,26.2420
2025-06-26 09:45,25.2417,23.5902
2025-06-26 09:40,31.4072,29.7480
2025-06-26 09:35,38.6617,22.3870
2025-06-26 09:30,47.4784,42.0867
2025-06-26 09:25,44.4489,51.5113
2025-06-26 09:20,36.8889,48.8372
2025-06-26 09:15,40.1820,32.9981
2025-06-26 09:10,52.9046,28.8314
2025-06-26 09:05,72.4173,58.7165
2025-06-26 09:00,80.6566,71.1659
2025-06-26 08:55,81.9347,87.3696
2025-06-26 08:50,71.3315,83.4344
2025-06-26 08:45,62.4812,75.0000
2025-06-26 08:40,59.0875,55.5602
2025-06-26 08:35,66.4129,56.8834
2025-06-26 08:30,70.1092,64.8188
2025-06-26 08:25,70.6520,77.5364
2025-06-26 08:20,67.2982,67.9723
2025-06-26 08:15,65.4853,66.4475
2025-06-26 08:10,61.2102,67.4748
2025-06-26 08:05,51.4411,62.5337
2025-06-26 08:00,39.7654,53.6220
2025-06-26 07:55,34.0689,38.1674
2025-06-26 07:50,39.9591,27.5068
2025-06-26 07:45,58.6621,36.5325
2025-06-26 07:40,75.6287,55.8380
2025-06-26 07:35,80.8375,83.6158
2025-06-26 07:30,69.3157,87.4323
2025-06-26 07:25,51.5087,71.4644
2025-06-26 07:20,37.3697,49.0506
2025-06-26 07:15,27.0621,34.0111
2025-06-26 07:10,21.6363,29.0474
2025-06-26 07:05,18.0405,18.1279
2025-06-26 07:00,20.7511,17.7337
2025-06-26 06:55,22.3431,18.2598
2025-06-26 06:50,24.8491,26.2598
2025-06-26 06:45,30.5013,22.5098
2025-06-26 06:40,46.2924,25.7778
2025-06-26 06:35,66.4073,43.2164
2025-06-26 06:30,82.7710,69.8830
2025-06-26 06:25,89.0965,86.1224
2025-06-26 06:20,88.9167,92.3077
2025-06-26 06:15,83.8633,88.8594
2025-06-26 06:10,81.1088,85.5831
2025-06-26 06:05,80.4164,77.1475
2025-06-26 06:00,83.6953,80.5958
2025-06-26 05:55,85.1303,83.5059
2025-06-26 05:50,85.6283,86.9841
2025-06-26 05:45,82.3280,84.9008
2025-06-26 05:40,75.5556,85.0000
2025-06-26 05:35,65.6481,77.0833
2025-06-26 05:30,57.3148,64.5833
2025-06-26 05:25,50.6019,55.2778
2025-06-26 05:20,44.5370,52.0833
2025-06-26 05:15,38.6728,44.4444
2025-06-26 05:10,37.4713,37.0833
2025-06-26 05:05,39.3665,34.4907
2025-06-26 05:00,41.9202,40.8399
2025-06-26 04:55,40.9024,42.7690
2025-06-26 04:50,38.8301,42.1517
2025-06-26 04:45,42.2928,37.7866
2025-06-26 04:40,52.7219,36.5520
2025-06-26 04:35,69.9034,52.5397
2025-06-26 04:30,81.5843,69.0741
2025-06-26 04:25,87.0953,88.0963
2025-06-26 04:20,84.1224,87.5825
2025-06-26 04:15,83.1087,85.6072
2025-06-26 04:10,83.4768,79.1776
2025-06-26 04:05,84.6229,84.5414
2025-06-26 04:00,79.4559,86.7116
2025-06-25 19:55,70.1598,82.6157
2025-06-25 19:50,64.9524,69.0402
2025-06-25 19:45,59.5861,58.8235
2025-06-25 19:40,56.0276,66.9935
2025-06-25 19:35,50.9804,52.9412
2025-06-25 19:30,50.6173,48.1481
2025-06-25 19:25,49.3827,51.8519
2025-06-25 19:20,40.0145,51.8519
2025-06-25 19:15,39.1119,44.4444
2025-06-25 19:10,46.1459,23.7473
2025-06-25 19:05,64.4206,49.1441
2025-06-25 19:00,68.6741,65.5462
2025-06-25 18:55,60.9127,78.5714
2025-06-25 18:50,44.3452,61.9048
2025-06-25 18:45,34.6825,42.2619
2025-06-25 18:40,36.1971,28.8690
2025-06-25 18:35,46.2593,32.9167
2025-06-25 18:30,56.2685,46.8056
2025-06-25 18:25,65.8148,59.0556
2025-06-25 18:20,66.0370,62.9444
2025-06-25 18:15,68.6667,75.4444
2025-06-25 18:10,56.9444,59.7222
2025-06-25 18:05,49.8575,70.8333
2025-06-25 18:00,29.6652,40.2778
2025-06-25 17:55,30.4315,38.4615
2025-06-25 17:50,40.9126,10.2564
2025-06-25 17:45,66.8400,42.5766
2025-06-25 17:40,78.9943,69.9049
2025-06-25 17:35,79.0486,88.0383
2025-06-25 17:30,73.1783,79.0396
2025-06-25 17:25,70.3880,70.0678
2025-06-25 17:20,73.7614,70.4274
2025-06-25 17:15,80.0970,70.6687
2025-06-25 17:10,89.4792,80.1881
2025-06-25 17:05,95.6540,89.4340
2025-06-25 17:00,93.3551,98.8155
2025-06-25 16:55,83.3201,98.7126
2025-06-25 16:50,69.3324,82.5371
2025-06-25 16:45,63.5772,68.7106
2025-06-25 16:40,62.6921,56.7495
2025-06-25 16:35,64.2352,65.2715
2025-06-25 16:30,59.3014,66.0553
2025-06-25 16:25,52.3341,61.3789
2025-06-25 16:20,50.9626,50.4701
2025-06-25 16:15,57.9308,45.1533
2025-06-25 16:10,66.1812,57.2643
2025-06-25 16:05,67.0184,71.3747
2025-06-25 16:00,63.4842,69.9047
2025-06-25 15:55,60.5603,59.7757
2025-06-25 15:50,59.7261,60.7721
2025-06-25 15:45,56.1076,61.1332
2025-06-25 15:40,56.5401,57.2729
2025-06-25 15:35,56.5179,49.9166
2025-06-25 15:30,57.1515,62.4306
2025-06-25 15:25,50.9212,57.2063
2025-06-25 15:20,53.0222,51.8175
2025-06-25 15:15,56.7137,43.7396
2025-06-25 15:10,59.3220,63.5094
2025-06-25 15:05,49.0302,62.8922
2025-06-25 15:00,40.1574,51.5646
2025-06-25 14:55,42.9284,32.6337
2025-06-25 14:50,57.2874,36.2738
2025-06-25 14:45,73.7734,59.8776
2025-06-25 14:40,82.0509,75.7110
2025-06-25 14:35,81.4504,85.7317
2025-06-25 14:30,70.2486,84.7101
2025-06-25 14:25,53.3236,73.9095
2025-06-25 14:20,37.5769,52.1262
2025-06-25 14:15,26.5596,33.9351
2025-06-25 14:10,17.9475,26.6694
2025-06-25 14:05,10.8442,19.0743
2025-06-25 14:00,8.3728,8.0987
2025-06-25 13:55,12.3378,5.3596
2025-06-25 13:50,19.2890,11.6602
2025-06-25 13:45,25.8975,19.9936
2025-06-25 13:40,31.5359,26.2132
2025-06-25 13:35,33.4454,31.4856
2025-06-25 13:30,32.9078,36.9089
2025-06-25 13:25,29.8020,31.9416
2025-06-25 13:20,27.4390,29.8729
2025-06-25 13:15,27.1428,27.5917
2025-06-25 13:10,28.7626,24.8525
2025-06-25 13:05,33.0564,28.9841
2025-06-25 13:00,33.7476,32.4513
2025-06-25 12:55,31.1763,37.7338
2025-06-25 12:50,26.0087,31.0577
2025-06-25 12:45,23.7974,24.7374
2025-06-25 12:40,22.8510,22.2310
2025-06-25 12:35,22.5864,24.4238
