time,RSI
2025-08-29 19:55,49.9019
2025-08-29 19:50,49.9316
2025-08-29 19:45,49.9415
2025-08-29 19:40,49.9546
2025-08-29 19:35,49.9546
2025-08-29 19:30,49.9415
2025-08-29 19:25,49.9284
2025-08-29 19:20,49.8989
2025-08-29 19:15,49.9347
2025-08-29 19:10,49.9184
2025-08-29 19:05,49.9607
2025-08-29 19:00,49.8891
2025-08-29 18:55,49.9020
2025-08-29 18:50,49.9209
2025-08-29 18:45,49.9214
2025-08-29 18:40,49.9214
2025-08-29 18:35,49.9279
2025-08-29 18:30,49.8698
2025-08-29 18:25,49.8537
2025-08-29 18:20,49.9466
2025-08-29 18:15,49.9145
2025-08-29 18:10,49.9657
2025-08-29 18:05,49.9529
2025-08-29 18:00,49.9209
2025-08-29 17:55,50.0294
2025-08-29 17:50,50.0202
2025-08-29 17:45,50.0103
2025-08-29 17:40,49.9020
2025-08-29 17:35,49.9592
2025-08-29 17:30,49.9083
2025-08-29 17:25,49.9146
2025-08-29 17:20,49.9336
2025-08-29 17:15,49.9526
2025-08-29 17:10,49.9209
2025-08-29 17:05,49.9714
2025-08-29 17:00,49.9714
2025-08-29 16:55,50.0532
2025-08-29 16:50,50.0281
2025-08-29 16:45,50.0218
2025-08-29 16:40,50.0845
2025-08-29 16:35,50.0845
2025-08-29 16:30,49.9532
2025-08-29 16:25,49.9657
2025-08-29 16:20,50.0907
2025-08-29 16:15,50.0096
2025-08-29 16:10,50.0909
2025-08-29 16:05,50.0597
2025-08-29 16:00,50.2161
2025-08-29 15:55,49.9288
2025-08-29 15:50,50.1234
2025-08-29 15:45,50.0795
2025-08-29 15:40,50.0106
2025-08-29 15:35,50.0232
2025-08-29 15:30,50.0545
2025-08-29 15:25,50.0357
2025-08-29 15:20,50.1514
2025-08-29 15:15,50.0673
2025-08-29 15:10,50.0985
2025-08-29 15:05,50.0177
2025-08-29 15:00,50.0115
2025-08-29 14:55,49.9519
2025-08-29 14:50,49.9183
2025-08-29 14:45,49.8406
2025-08-29 14:40,49.9302
2025-08-29 14:35,50.0480
2025-08-29 14:30,49.8866
2025-08-29 14:25,49.9423
2025-08-29 14:20,49.9733
2025-08-29 14:15,49.9733
2025-08-29 14:10,49.9548
2025-08-29 14:05,49.8682
2025-08-29 14:00,49.9729
2025-08-29 13:55,49.9976
2025-08-29 13:50,49.9421
2025-08-29 13:45,49.8682
2025-08-29 13:40,49.8127
2025-08-29 13:35,49.7941
2025-08-29 13:30,49.7880
2025-08-29 13:25,49.7726
2025-08-29 13:20,49.6774
2025-08-29 13:15,49.6956
2025-08-29 13:10,49.7806
2025-08-29 13:05,49.6086
2025-08-29 13:00,49.9562
2025-08-29 12:55,49.9101
2025-08-29 12:50,49.9560
2025-08-29 12:45,50.0234
2025-08-29 12:40,49.9560
2025-08-29 12:35,49.9350
2025-08-29 12:30,49.7967
2025-08-29 12:25,49.9217
2025-08-29 12:20,49.9400
2025-08-29 12:15,49.8666
2025-08-29 12:10,49.9397
2025-08-29 12:05,49.9397
2025-08-29 12:00,49.7717
2025-08-29 11:55,49.9390
2025-08-29 11:50,49.8870
2025-08-29 11:45,49.9192
2025-08-29 11:40,50.0514
2025-08-29 11:35,50.0105
2025-08-29 11:30,50.0514
2025-08-29 11:25,50.0940
2025-08-29 11:20,49.9239
2025-08-29 11:15,49.9816
2025-08-29 11:10,50.0784
2025-08-29 11:05,49.9787
2025-08-29 11:00,49.9118
2025-08-29 10:55,49.8875
2025-08-29 10:50,49.9443
2025-08-29 10:45,50.1178
2025-08-29 10:40,50.3068
2025-08-29 10:35,50.2797
2025-08-29 10:30,50.4970
2025-08-29 10:25,50.3562
2025-08-29 10:20,50.3160
2025-08-29 10:15,50.2616
2025-08-29 10:10,50.7295
2025-08-29 10:05,50.6571
2025-08-29 10:00,50.6088
2025-08-29 09:55,50.7638
2025-08-29 09:50,50.5950
2025-08-29 09:45,51.1265
2025-08-29 09:40,51.3992
2025-08-29 09:35,51.3239
2025-08-29 09:30,51.5440
2025-08-29 09:25,51.6336
2025-08-29 09:20,51.6336
2025-08-29 09:15,51.6037
2025-08-29 09:10,51.6931
2025-08-29 09:05,51.6154
2025-08-29 09:00,51.5915
2025-08-29 08:55,51.5437
2025-08-29 08:50,51.6264
2025-08-29 08:45,51.4890
2025-08-29 08:40,51.3751
2025-08-29 08:35,51.4195
2025-08-29 08:30,51.1609
2025-08-29 08:25,51.0702
2025-08-29 08:20,51.1017
2025-08-29 08:15,51.1585
2025-08-29 08:10,51.0838
2025-08-29 08:05,51.1115
2025-08-29 08:00,51.1366
2025-08-29 07:55,51.1681
2025-08-29 07:50,51.2120
2025-08-29 07:45,51.1702
2025-08-29 07:40,51.1827
2025-08-29 07:35,51.1827
2025-08-29 07:30,51.2139
2025-08-29 07:25,51.2639
2025-08-29 07:20,51.2826
2025-08-29 07:15,51.2826
2025-08-29 07:10,51.3012
2025-08-29 07:05,51.2127
2025-08-29 07:00,51.2561
2025-08-29 06:55,51.2325
2025-08-29 06:50,51.2696
2025-08-29 06:45,51.2637
2025-08-29 06:40,51.2699
2025-08-29 06:35,51.2761
2025-08-29 06:30,51.2235
2025-08-29 06:25,51.2235
2025-08-29 06:20,51.2296
2025-08-29 06:15,51.2418
2025-08-29 06:10,51.1837
2025-08-29 06:05,51.1721
2025-08-29 06:00,51.1257
2025-08-29 05:55,51.1141
2025-08-29 05:50,51.1383
2025-08-29 05:45,51.1504
2025-08-29 05:40,51.2048
2025-08-29 05:35,51.1414
2025-08-29 05:30,51.1896
2025-08-29 05:25,51.0629
2025-08-29 05:20,51.0572
2025-08-29 05:15,51.0514
2025-08-29 05:10,51.0814
2025-08-29 05:05,51.0470
2025-08-29 05:00,51.0470
2025-08-29 04:55,51.0470
2025-08-29 04:50,51.2201
2025-08-29 04:45,51.1745
2025-08-29 04:40,51.2522
2025-08-29 04:35,51.2010
2025-08-29 04:30,51.1726
2025-08-29 04:25,51.1964
2025-08-29 04:20,51.1624
2025-08-29 04:15,51.1683
2025-08-29 04:10,51.2454
2025-08-29 04:05,51.3522
2025-08-29 04:00,51.4892
2025-08-28 19:55,51.5667
2025-08-28 19:50,51.5611
2025-08-28 19:45,51.5850
2025-08-28 19:40,51.5909
2025-08-28 19:35,51.6197
2025-08-28 19:30,51.5983
2025-08-28 19:25,51.5650
2025-08-28 19:20,51.5827
2025-08-28 19:15,51.5605
