time,RSI
2025-05-30 19:55,49.7711
2025-05-30 19:50,49.8461
2025-05-30 19:45,49.8154
2025-05-30 19:40,49.8209
2025-05-30 19:35,49.7875
2025-05-30 19:30,49.7875
2025-05-30 19:25,49.8206
2025-05-30 19:20,49.8371
2025-05-30 19:15,49.8701
2025-05-30 19:10,49.8976
2025-05-30 19:05,49.8369
2025-05-30 19:00,49.8862
2025-05-30 18:55,49.9246
2025-05-30 18:50,49.8971
2025-05-30 18:45,49.8971
2025-05-30 18:40,49.8971
2025-05-30 18:35,49.8971
2025-05-30 18:30,49.9951
2025-05-30 18:25,50.0006
2025-05-30 18:20,50.0114
2025-05-30 18:15,49.9843
2025-05-30 18:10,50.0222
2025-05-30 18:05,50.0249
2025-05-30 18:00,50.0358
2025-05-30 17:55,50.0438
2025-05-30 17:50,50.0331
2025-05-30 17:45,50.0304
2025-05-30 17:40,50.0304
2025-05-30 17:35,50.0304
2025-05-30 17:30,50.0491
2025-05-30 17:25,50.0385
2025-05-30 17:20,50.0598
2025-05-30 17:15,50.0651
2025-05-30 17:10,50.1023
2025-05-30 17:05,50.0361
2025-05-30 17:00,50.0812
2025-05-30 16:55,50.0653
2025-05-30 16:50,49.9809
2025-05-30 16:45,50.0257
2025-05-30 16:40,50.0468
2025-05-30 16:35,50.0416
2025-05-30 16:30,50.0127
2025-05-30 16:25,50.0180
2025-05-30 16:20,50.0337
2025-05-30 16:15,49.9552
2025-05-30 16:10,50.0075
2025-05-30 16:05,49.9500
2025-05-30 16:00,49.8454
2025-05-30 15:55,50.1277
2025-05-30 15:50,49.8495
2025-05-30 15:45,49.8337
2025-05-30 15:40,49.9280
2025-05-30 15:35,49.9122
2025-05-30 15:30,49.9802
2025-05-30 15:25,49.9069
2025-05-30 15:20,49.9774
2025-05-30 15:15,49.8858
2025-05-30 15:10,49.8491
2025-05-30 15:05,49.8855
2025-05-30 15:00,49.6916
2025-05-30 14:55,49.6390
2025-05-30 14:50,49.5707
2025-05-30 14:45,49.4706
2025-05-30 14:40,49.5171
2025-05-30 14:35,49.3695
2025-05-30 14:30,49.4468
2025-05-30 14:25,49.4519
2025-05-30 14:20,49.3888
2025-05-30 14:15,49.1511
2025-05-30 14:10,49.1511
2025-05-30 14:05,49.0080
2025-05-30 14:00,48.8431
2025-05-30 13:55,48.9962
2025-05-30 13:50,48.9349
2025-05-30 13:45,48.8042
2025-05-30 13:40,48.8246
2025-05-30 13:35,48.7740
2025-05-30 13:30,48.7917
2025-05-30 13:25,48.7968
2025-05-30 13:20,48.8879
2025-05-30 13:15,48.7712
2025-05-30 13:10,48.8674
2025-05-30 13:05,48.6439
2025-05-30 13:00,48.5477
2025-05-30 12:55,48.3977
2025-05-30 12:50,48.5288
2025-05-30 12:45,48.5996
2025-05-30 12:40,48.6999
